gene_id	count
ENSG00000068354.15	25
ENSG00000068366.19	425
ENSG00000068400.13	67
ENSG00000068438.14	205
ENSG00000068489.12	2164
ENSG00000068781.21	22
ENSG00000068885.14	363
ENSG00000069011.15	41
ENSG00000069020.18	258
ENSG00000069248.11	1082
ENSG00000069275.12	3317
ENSG00000069329.15	45
ENSG00000069345.11	1007
ENSG00000069399.13	23
ENSG00000069424.14	36
ENSG00000069509.5	342
ENSG00000069702.10	86
ENSG00000069712.11	26
ENSG00000069849.10	801
ENSG00000069869.15	155
ENSG00000069943.9	27
ENSG00000069966.18	61
ENSG00000069974.15	81
ENSG00000070010.18	604
ENSG00000070018.8	278
ENSG00000070047.11	23
ENSG00000070061.14	140
ENSG00000070159.13	90
ENSG00000070182.18	34
ENSG00000070269.13	438
ENSG00000070404.9	20
ENSG00000070495.14	330
ENSG00000070501.11	97
ENSG00000070540.12	77
ENSG00000070669.16	788
ENSG00000070718.11	23
ENSG00000070756.14	61
ENSG00000070770.8	297
ENSG00000070785.16	189
ENSG00000070814.17	737
ENSG00000070831.15	544
ENSG00000070882.12	32
ENSG00000070950.9	580
ENSG00000070961.15	2817
ENSG00000071051.13	120
ENSG00000071082.10	83
ENSG00000071127.16	1115
ENSG00000071205.11	79
ENSG00000071243.15	145
ENSG00000071462.11	458
ENSG00000071537.13	535
ENSG00000071553.16	114
ENSG00000071564.14	43
ENSG00000071575.11	44
ENSG00000071626.16	496
ENSG00000071655.17	250
ENSG00000071859.14	516
ENSG00000071889.16	145
ENSG00000071994.10	17
ENSG00000072042.12	2345
ENSG00000072062.13	65
ENSG00000072110.13	8170
ENSG00000072121.15	153
ENSG00000072133.10	364
ENSG00000072134.15	124
ENSG00000072135.12	35
ENSG00000072210.18	973
ENSG00000072274.12	2622
ENSG00000072310.16	98
ENSG00000072364.12	1081
ENSG00000072415.8	1344
ENSG00000072506.12	816
ENSG00000072518.20	316
ENSG00000072571.19	546
ENSG00000072609.17	80
ENSG00000072657.8	112
ENSG00000072682.18	336
ENSG00000072736.18	121
ENSG00000072778.19	1255
ENSG00000072786.12	353
ENSG00000072803.17	1128
ENSG00000072840.12	50
ENSG00000072849.10	103
ENSG00000072858.10	448
ENSG00000072958.8	242
ENSG00000073008.14	81
ENSG00000073050.11	53
ENSG00000073060.15	112
ENSG00000073111.13	27
ENSG00000073169.13	133
ENSG00000073331.17	45
ENSG00000073350.13	68
ENSG00000073417.14	15
ENSG00000073536.17	46
ENSG00000073578.16	1281
ENSG00000073584.18	249
ENSG00000073614.12	34
ENSG00000073711.10	79
ENSG00000073712.14	1184
ENSG00000073792.15	563
ENSG00000073849.14	78
ENSG00000073921.17	246
ENSG00000073969.18	119
ENSG00000074054.17	67
ENSG00000074071.14	440
ENSG00000074201.8	593
ENSG00000074219.13	139
ENSG00000074266.18	117
ENSG00000074317.10	26
ENSG00000074319.12	1069
ENSG00000074416.13	222
ENSG00000074527.11	1077
ENSG00000074582.12	137
ENSG00000074603.18	68
ENSG00000074755.14	42
ENSG00000074800.13	22542
ENSG00000074842.7	1086
ENSG00000074855.10	40
ENSG00000075131.9	56
ENSG00000075151.20	605
ENSG00000075213.10	66
ENSG00000075223.13	44
ENSG00000075239.13	1793
ENSG00000075240.16	22
ENSG00000075275.16	28
ENSG00000075292.18	208
ENSG00000075303.12	97
ENSG00000075336.11	305
ENSG00000075340.22	16
ENSG00000075420.12	145
ENSG00000075426.11	171
ENSG00000075539.13	36
ENSG00000075568.16	366
ENSG00000075624.13	15540
ENSG00000075651.15	60
ENSG00000075702.16	191
ENSG00000075711.20	716
ENSG00000075785.12	1943
ENSG00000075790.10	408
ENSG00000075914.12	602
ENSG00000075975.15	698
ENSG00000076003.4	1658
ENSG00000076053.10	236
ENSG00000076108.11	77
ENSG00000076242.14	190
ENSG00000076351.12	26
ENSG00000076356.6	75
ENSG00000076382.16	1757
ENSG00000076513.16	496
ENSG00000076554.15	546
ENSG00000076555.15	179
ENSG00000076604.14	46
ENSG00000076641.4	83
ENSG00000076650.6	90
ENSG00000076685.18	635
ENSG00000076706.15	452
ENSG00000076770.14	28
ENSG00000076826.9	22
ENSG00000076864.19	37
ENSG00000076928.17	48
ENSG00000076944.15	91
ENSG00000077044.10	70
ENSG00000077097.14	115
ENSG00000077232.16	171
ENSG00000077235.17	163
ENSG00000077254.14	1097
ENSG00000077264.14	77
ENSG00000077312.8	536
ENSG00000077348.8	277
ENSG00000077380.15	137
ENSG00000077463.14	80
ENSG00000077514.8	254
ENSG00000077684.15	314
ENSG00000077721.15	1103
ENSG00000077782.19	344
ENSG00000077942.18	173
ENSG00000078018.19	30
ENSG00000078043.15	323
ENSG00000078061.12	282
ENSG00000078070.12	27
ENSG00000078081.7	128
ENSG00000078124.11	166
ENSG00000078140.13	435
ENSG00000078237.6	134
ENSG00000078269.13	97
ENSG00000078304.19	513
ENSG00000078369.17	3510
ENSG00000078399.16	35
ENSG00000078618.20	776
ENSG00000078668.13	1135
ENSG00000078674.17	467
ENSG00000078687.17	72
ENSG00000078699.21	39
ENSG00000078808.16	1848
ENSG00000078902.15	179
ENSG00000078967.12	46
ENSG00000079134.11	132
ENSG00000079150.17	53
ENSG00000079246.15	7745
ENSG00000079277.19	133
ENSG00000079332.14	2452
ENSG00000079335.18	74
ENSG00000079337.15	26
ENSG00000079432.7	172
ENSG00000079459.12	669
ENSG00000079482.12	98
ENSG00000079616.12	287
ENSG00000079691.17	431
ENSG00000079739.15	502
ENSG00000079785.14	2125
ENSG00000079805.16	1386
ENSG00000079819.17	150
ENSG00000080200.9	44
ENSG00000080298.15	53
ENSG00000080371.5	1097
ENSG00000080503.21	710
ENSG00000080802.18	214
ENSG00000080815.18	2291
ENSG00000080819.6	323
ENSG00000080822.16	219
ENSG00000080823.21	184
ENSG00000080824.18	19550
ENSG00000080839.11	599
ENSG00000080845.17	564
ENSG00000080986.12	168
ENSG00000081019.13	295
ENSG00000081026.18	69
ENSG00000081154.11	370
