gene	SRX118286_cnt	SRX118292_cnt	SRX118290_cnt	SRX118296_cnt
ENSG00000151893.14	45	116	0	183
ENSG00000169727.12	261	1015	334	803
ENSG00000132170.19	508	2057	718	318
ENSG00000065054.13	225	582	409	719
ENSG00000165300.7	9	14	0	0
ENSG00000138621.11	18	50	21	85
ENSG00000203485.12	123	367	173	0
ENSG00000165660.7	49	180	71	0
ENSG00000169689.14	151	376	161	0
ENSG00000165476.13	302	1169	364	0
ENSG00000167397.14	183	590	234	0
ENSG00000153201.15	261	1246	9	1218
ENSG00000185909.14	6	19	0	24
ENSG00000171793.13	273	957	0	748
ENSG00000114686.8	220	733	0	0
ENSG00000125875.13	59	175	0	0
ENSG00000156110.13	563	3176	982	3223
ENSG00000105677.11	118	581	220	612
ENSG00000013374.15	266	761	362	185
ENSG00000215301.9	995	4342	844	795
ENSG00000146731.10	1112	3631	0	0
ENSG00000077147.14	345	1163	271	0
ENSG00000131152.4	0	21	11	0
ENSG00000122483.17	20	68	0	191
ENSG00000120925.14	0	0	0	68
ENSG00000130827.6	17	37	16	0
ENSG00000155545.19	27	129	15	117
ENSG00000061676.14	403	1390	0	0
ENSG00000164543.5	424	1405	509	1961
ENSG00000131495.8	195	834	203	0
ENSG00000198324.13	0	21	0	0
ENSG00000171346.14	37	56	0	0
ENSG00000170961.6	61	268	0	0
ENSG00000163938.16	466	1776	252	369
ENSG00000104343.19	94	0	0	0
ENSG00000159199.13	187	996	356	0
ENSG00000177045.7	0	9	6	0
ENSG00000125352.5	54	99	44	101
ENSG00000198554.11	705	2121	307	109
ENSG00000188015.9	20	42	0	0
ENSG00000103423.13	11	89	27	121
ENSG00000109610.5	69	106	89	0
ENSG00000188729.6	0	21	0	0
ENSG00000153814.11	0	0	9	0
ENSG00000127324.8	44	0	89	0
ENSG00000009335.17	197	762	30	372
ENSG00000107185.9	20	0	0	107
ENSG00000136147.17	22	0	0	42
ENSG00000182628.12	94	377	102	283
ENSG00000176046.8	13	97	38	0
ENSG00000123444.13	16	124	48	118
ENSG00000168159.10	122	351	250	0
ENSG00000253953.2	28	47	43	82
ENSG00000137106.17	109	430	149	358
ENSG00000173744.17	138	648	193	758
ENSG00000235750.9	7	30	14	85
ENSG00000176125.4	0	16	0	0
ENSG00000163468.14	1952	7357	1832	4909
ENSG00000109670.13	0	27	8	0
ENSG00000026652.13	12	15	14	0
ENSG00000003393.14	56	69	0	183
ENSG00000157500.10	166	558	194	135
ENSG00000204427.11	5	28	12	0
ENSG00000260537.2	42	170	52	109
ENSG00000083520.14	232	599	257	0
ENSG00000100410.7	55	254	0	0
ENSG00000174599.5	5	0	0	0
ENSG00000196715.5	45	138	42	0
ENSG00000138642.14	104	38	11	99
ENSG00000127511.9	73	382	83	426
ENSG00000170390.15	0	14	0	50
ENSG00000122729.18	188	902	0	789
ENSG00000168818.9	31	129	50	0
ENSG00000205476.8	21	45	26	60
ENSG00000153936.16	68	220	73	0
ENSG00000139266.5	11	31	6	0
ENSG00000069956.11	32	103	0	0
ENSG00000178999.12	82	345	145	465
ENSG00000134779.14	72	362	65	358
ENSG00000111145.7	50	137	19	88
ENSG00000166452.11	42	210	0	196
ENSG00000170786.12	0	19	0	37
ENSG00000146729.9	150	502	142	169
ENSG00000125247.15	0	40	6	0
ENSG00000082146.12	5	9	0	45
ENSG00000258643.5	145	355	180	0
ENSG00000005812.10	68	268	139	467
ENSG00000149016.15	54	194	73	63
ENSG00000187024.13	11	75	20	26
ENSG00000141401.11	23	99	20	93
ENSG00000100558.8	12	149	25	47
ENSG00000160352.15	12	34	10	38
ENSG00000138698.14	123	401	88	236
ENSG00000133687.15	30	113	80	19
ENSG00000171720.9	76	290	134	332
ENSG00000182149.20	92	74	0	0
ENSG00000077942.18	80	312	133	173
ENSG00000146830.9	0	95	0	0
ENSG00000146250.6	34	71	0	99
ENSG00000166860.2	15	36	0	0
ENSG00000074800.13	13237	33629	12940	22542
ENSG00000071051.13	27	70	52	120
ENSG00000092531.9	155	425	229	447
ENSG00000174109.4	22	59	25	35
ENSG00000141576.14	0	37	0	0
ENSG00000183779.6	33	118	0	0
ENSG00000256294.7	7	28	0	0
ENSG00000100632.10	1219	5758	1868	6379
ENSG00000162065.12	18	87	6	8
ENSG00000166821.8	26	81	30	42
ENSG00000227057.8	26	56	23	24
ENSG00000273820.1	9	0	10	0
ENSG00000143793.12	62	119	62	145
ENSG00000106636.7	155	461	254	58
ENSG00000135926.13	31	75	40	113
ENSG00000168781.21	0	0	20	0
ENSG00000149262.16	58	232	13	60
ENSG00000116127.17	85	327	0	0
ENSG00000276410.3	515	2451	480	2987
ENSG00000128309.16	23	78	14	80
ENSG00000248643.5	160	338	178	0
ENSG00000145882.10	22	139	28	110
ENSG00000154814.13	10	24	20	143
ENSG00000261582.1	300	908	309	972
ENSG00000256525.6	61	205	8	187
ENSG00000233822.4	73	520	131	656
ENSG00000221869.4	6	0	6	0
ENSG00000180979.9	40	0	65	0
ENSG00000183615.5	0	0	5	0
ENSG00000007255.10	14	31	26	66
ENSG00000179841.8	18	54	8	11
ENSG00000253293.4	20	25	0	0
ENSG00000102897.9	20	86	0	0
ENSG00000120705.12	197	819	193	0
ENSG00000271793.1	30	50	0	55
ENSG00000215218.3	6	0	11	61
ENSG00000088970.15	28	118	0	133
ENSG00000171984.14	10	0	9	20
ENSG00000071205.11	7	25	16	79
ENSG00000129315.9	103	468	0	0
ENSG00000189266.11	0	22	0	62
ENSG00000166548.15	8	58	0	94
ENSG00000072134.15	28	79	38	124
ENSG00000169951.9	0	13	0	0
ENSG00000170085.17	28	79	0	104
ENSG00000214029.4	0	35	10	31
ENSG00000060140.8	14	11	0	0
ENSG00000084733.10	357	1235	601	0
ENSG00000100949.14	28	147	37	95
ENSG00000039650.10	49	195	82	132
ENSG00000163602.9	36	148	47	0
ENSG00000007516.13	0	45	36	45
ENSG00000174749.5	12	32	7	0
ENSG00000159131.16	411	2230	506	0
ENSG00000204178.9	96	252	95	0
ENSG00000088812.17	249	858	0	0
ENSG00000068654.15	268	1028	0	0
ENSG00000160392.13	18	33	10	40
ENSG00000135912.10	36	203	6	47
ENSG00000173465.7	112	399	167	0
ENSG00000115365.11	113	544	165	0
ENSG00000114251.13	30	138	31	165
ENSG00000038532.14	45	97	37	0
ENSG00000214193.9	12	0	0	0
ENSG00000067225.17	7016	17409	7764	16137
ENSG00000256206.2	321	0	0	0
ENSG00000162419.12	31	92	41	0
ENSG00000004660.14	11	34	0	0
ENSG00000117410.13	169	556	215	88
ENSG00000257949.6	0	0	15	0
ENSG00000160695.14	70	407	0	230
ENSG00000103202.12	23	95	52	0
ENSG00000198093.10	25	42	0	0
ENSG00000100445.17	19	77	10	54
ENSG00000204842.14	121	518	83	535
ENSG00000112242.14	49	0	0	162
ENSG00000102390.10	172	532	168	0
ENSG00000184515.10	13	0	0	0
ENSG00000092820.17	866	1921	983	2306
ENSG00000166046.10	36	102	0	247
ENSG00000170315.13	643	2416	830	2415
ENSG00000114529.12	0	34	15	0
ENSG00000090932.10	10	0	0	0
ENSG00000198863.7	44	0	41	106
ENSG00000010539.11	0	57	18	0
ENSG00000108306.11	26	51	39	0
ENSG00000105514.7	88	389	0	0
ENSG00000146676.7	49	110	0	0
ENSG00000104450.12	0	290	74	0
ENSG00000171570.10	0	34	0	0
ENSG00000242114.5	18	62	0	0
ENSG00000141384.12	0	0	0	36
ENSG00000107140.15	6	0	7	27
ENSG00000117758.13	68	199	62	0
ENSG00000256514.1	10	0	20	43
ENSG00000142937.11	289	1058	184	270
ENSG00000197050.10	0	25	9	51
ENSG00000180008.8	137	370	0	0
ENSG00000166012.15	99	193	32	0
ENSG00000164251.4	383	3451	685	6391
ENSG00000137478.14	51	94	16	44
ENSG00000137310.11	0	12	0	0
ENSG00000146463.11	116	436	0	553
ENSG00000137842.6	12	0	27	107
ENSG00000157227.12	165	529	292	684
ENSG00000112208.11	114	399	0	358
ENSG00000147202.17	55	0	0	0
ENSG00000172986.12	0	40	11	50
ENSG00000162298.17	77	378	108	0
ENSG00000110048.11	236	915	0	0
ENSG00000197860.9	14	45	17	0
ENSG00000131061.13	7	41	17	0
ENSG00000179958.8	79	377	44	0
ENSG00000164327.12	101	620	39	1343
ENSG00000121753.12	0	0	0	45
ENSG00000107077.17	41	99	0	141
ENSG00000040531.14	25	118	17	174
ENSG00000179151.11	69	192	39	249
ENSG00000179869.14	63	322	69	56
ENSG00000111674.8	298	531	285	357
ENSG00000102218.5	108	459	207	0
ENSG00000134461.15	9	18	0	0
ENSG00000129991.12	27	65	0	0
ENSG00000077514.8	128	363	0	254
ENSG00000082512.14	9	0	0	0
ENSG00000137338.5	52	96	0	0
ENSG00000157152.16	0	24	0	0
ENSG00000158417.10	721	2408	0	0
ENSG00000156928.4	126	515	161	0
ENSG00000148688.13	75	365	112	467
ENSG00000152556.15	234	1097	252	264
ENSG00000006194.9	20	54	17	134
ENSG00000205730.6	7	15	18	11
ENSG00000178980.14	12	32	0	0
ENSG00000157077.14	41	120	67	0
ENSG00000184887.13	20	54	0	0
ENSG00000176393.10	114	314	171	60
ENSG00000196507.10	25	0	31	0
ENSG00000117724.12	745	2993	1217	0
ENSG00000188167.8	18	44	10	32
ENSG00000000457.13	15	40	12	0
ENSG00000140694.16	23	81	45	56
ENSG00000242802.6	35	125	55	0
ENSG00000035115.21	0	23	0	0
ENSG00000277149.4	5	0	0	0
ENSG00000106305.9	217	560	26	0
ENSG00000174106.2	68	220	88	0
ENSG00000168404.12	23	102	25	35
ENSG00000114650.18	66	164	20	0
ENSG00000095739.10	8	0	0	0
ENSG00000198677.10	212	870	112	535
ENSG00000143549.19	423	984	369	728
ENSG00000134333.13	5492	14472	5861	10730
ENSG00000135250.16	99	142	16	579
ENSG00000149313.10	201	743	0	971
ENSG00000066827.15	36	112	53	155
ENSG00000089916.17	92	287	12	0
ENSG00000008128.22	8	11	0	0
ENSG00000186834.3	191	719	176	665
ENSG00000133302.12	32	0	33	63
ENSG00000174804.3	102	420	250	0
ENSG00000171103.10	41	64	57	37
ENSG00000135929.8	18	72	45	75
ENSG00000283186.1	9	16	0	0
ENSG00000197385.5	0	33	5	0
ENSG00000107338.9	28	0	0	0
ENSG00000086758.15	1051	3506	1439	163
ENSG00000173214.5	8	31	0	0
ENSG00000069869.15	33	129	48	155
ENSG00000107984.9	4382	10696	7653	17846
ENSG00000183508.4	9	40	13	64
ENSG00000142459.8	26	53	0	96
ENSG00000148634.15	213	951	31	1010
ENSG00000132613.14	19	12	0	35
ENSG00000180611.6	127	336	84	0
ENSG00000065621.14	8	0	33	81
ENSG00000149798.4	36	211	97	0
ENSG00000205339.9	1007	4360	123	0
ENSG00000167522.14	102	362	15	52
ENSG00000180628.14	0	27	0	49
ENSG00000163923.9	46	128	41	247
ENSG00000092964.17	366	1137	391	895
ENSG00000241839.9	8	37	8	0
ENSG00000171161.12	12	29	0	32
ENSG00000102910.13	197	781	211	0
ENSG00000244754.8	19	170	0	0
ENSG00000121281.12	0	25	13	14
ENSG00000115677.16	846	3681	416	577
ENSG00000198730.7	287	1085	0	0
ENSG00000116830.11	68	195	102	58
ENSG00000184205.14	32	32	8	32
ENSG00000122481.16	32	59	0	0
ENSG00000075945.12	49	202	76	0
ENSG00000172775.16	69	244	80	270
ENSG00000183718.5	19	30	0	0
ENSG00000122696.13	0	11	7	0
ENSG00000184216.12	47	131	61	132
ENSG00000122958.14	317	1381	270	0
ENSG00000137693.13	155	522	212	721
ENSG00000258881.6	47	244	101	0
ENSG00000152104.11	101	481	0	0
ENSG00000127947.15	172	737	91	960
ENSG00000185532.15	13	102	21	134
ENSG00000100139.13	15	49	14	47
ENSG00000179262.9	364	1021	495	538
ENSG00000174796.12	21	72	17	93
ENSG00000197070.13	17	60	14	74
ENSG00000185305.10	7	54	13	48
ENSG00000153064.11	23	63	0	0
ENSG00000167232.13	29	42	37	33
ENSG00000118263.14	0	0	8	0
ENSG00000160951.3	0	8	0	0
ENSG00000183864.4	36	118	0	0
ENSG00000196419.12	646	2705	936	2768
ENSG00000185753.12	27	150	0	181
ENSG00000189403.14	79	188	76	0
ENSG00000197323.11	106	356	0	531
ENSG00000041982.15	930	2450	1356	934
ENSG00000091039.16	169	177	261	315
ENSG00000141258.12	0	45	0	89
ENSG00000251349.3	6	0	0	0
ENSG00000141424.12	203	576	137	0
ENSG00000166263.13	97	0	0	273
ENSG00000156273.15	62	173	0	73
ENSG00000015676.17	152	608	208	0
ENSG00000174501.14	8	34	15	30
ENSG00000131437.15	84	297	32	185
ENSG00000065615.13	23	0	42	0
ENSG00000225830.11	117	403	0	567
ENSG00000100246.12	0	17	25	80
ENSG00000128311.13	34	144	32	0
ENSG00000138439.11	40	0	0	0
ENSG00000173611.17	27	74	0	99
ENSG00000122218.14	891	2880	1067	0
ENSG00000001617.11	47	231	145	0
ENSG00000099377.13	5	0	0	0
ENSG00000272897.5	17	63	0	67
ENSG00000125753.13	96	260	144	225
ENSG00000124313.12	21	86	30	0
ENSG00000132640.14	68	287	19	76
ENSG00000111877.17	30	35	26	53
ENSG00000213965.3	28	111	0	149
ENSG00000145919.10	56	230	0	311
ENSG00000180626.9	9	25	0	45
ENSG00000113108.18	0	0	0	16
ENSG00000161921.14	6	13	0	0
ENSG00000100417.11	34	127	55	0
ENSG00000121579.12	531	2105	599	1050
ENSG00000145781.8	46	319	85	196
ENSG00000198189.10	42	0	56	145
ENSG00000113716.12	83	464	0	38
ENSG00000102096.9	24	0	26	187
ENSG00000198663.16	120	348	191	628
ENSG00000118515.11	24	88	0	0
ENSG00000116120.9	315	1502	0	0
ENSG00000254806.5	13	84	29	0
ENSG00000270106.5	125	410	161	454
ENSG00000168734.13	0	23	0	37
ENSG00000008018.8	792	2370	1224	2501
ENSG00000109084.13	71	164	26	157
ENSG00000105176.17	93	259	103	109
ENSG00000211460.11	292	1137	358	501
ENSG00000168389.17	11	11	7	15
ENSG00000239382.10	14	21	12	0
ENSG00000102125.15	24	88	27	113
ENSG00000128564.6	13	27	23	0
ENSG00000119446.13	49	147	0	0
ENSG00000196812.4	20	0	16	54
ENSG00000162302.12	88	283	43	42
ENSG00000111371.15	414	2633	482	0
ENSG00000126010.5	258	1649	359	0
ENSG00000136819.15	107	378	214	356
ENSG00000115204.14	35	0	41	131
ENSG00000079387.13	45	0	0	0
ENSG00000127527.13	130	464	31	339
ENSG00000176273.14	0	25	0	0
ENSG00000178685.13	32	40	41	31
ENSG00000142186.16	128	520	208	105
ENSG00000138411.10	0	15	0	36
ENSG00000196793.13	18	104	22	0
ENSG00000075239.13	333	1421	454	1793
ENSG00000167283.7	519	1760	463	1353
ENSG00000164430.15	64	191	42	102
ENSG00000055147.18	41	150	12	269
ENSG00000164051.13	46	207	0	0
ENSG00000243232.4	33	140	32	36
ENSG00000101193.7	217	651	176	0
ENSG00000135549.14	58	182	86	0
ENSG00000112964.13	0	31	11	0
ENSG00000156990.14	30	235	80	16
ENSG00000140564.10	18	30	18	50
ENSG00000206432.4	0	56	23	61
ENSG00000081760.16	81	394	70	55
ENSG00000114268.11	87	165	85	0
ENSG00000186187.11	11	22	0	48
ENSG00000182952.4	85	237	118	249
ENSG00000168096.14	8	0	15	43
ENSG00000153823.18	0	0	0	24
ENSG00000124216.3	0	6	0	0
ENSG00000124562.9	221	733	353	201
ENSG00000118260.14	67	145	37	201
ENSG00000133816.13	105	231	146	279
ENSG00000149084.12	230	862	240	159
ENSG00000178502.5	58	246	0	0
ENSG00000143819.12	213	795	197	0
ENSG00000101040.19	121	324	11	13
ENSG00000269955.2	450	1431	593	0
ENSG00000114757.18	0	10	0	0
ENSG00000137269.14	22	127	8	0
ENSG00000180834.7	0	24	0	0
ENSG00000136463.7	153	476	143	669
ENSG00000142676.12	1247	3376	505	0
ENSG00000119922.9	144	154	219	0
ENSG00000197217.12	46	100	12	177
ENSG00000100505.13	50	103	61	72
ENSG00000100439.10	68	232	142	104
ENSG00000157870.14	9	44	19	84
ENSG00000088035.15	41	153	32	0
ENSG00000110427.14	28	102	41	169
ENSG00000158796.16	37	113	0	0
ENSG00000139579.12	64	368	108	0
ENSG00000152422.15	37	135	0	0
ENSG00000186814.12	8	29	19	26
ENSG00000104907.12	122	356	0	147
ENSG00000177666.16	93	367	194	0
ENSG00000196470.11	31	131	0	0
ENSG00000172954.13	120	718	222	845
ENSG00000143641.9	368	1286	0	0
ENSG00000178104.19	21	72	42	108
ENSG00000100014.19	115	448	29	0
ENSG00000173011.11	14	56	0	64
ENSG00000108651.9	141	37	0	0
ENSG00000162929.13	16	17	0	26
ENSG00000125798.14	45	210	0	366
ENSG00000001497.16	287	1016	0	1002
ENSG00000167774.2	53	327	0	0
ENSG00000165164.13	0	19	0	0
ENSG00000157514.16	10	32	17	30
ENSG00000172315.5	87	244	0	0
ENSG00000179832.17	37	170	42	53
ENSG00000169188.4	112	404	0	0
ENSG00000104140.6	0	0	0	29
ENSG00000101928.12	35	129	0	0
ENSG00000156411.9	330	1250	410	1068
ENSG00000162378.12	83	0	139	0
ENSG00000178096.8	0	17	21	49
ENSG00000158062.20	11	14	12	0
ENSG00000144118.13	98	431	129	69
ENSG00000183765.20	34	157	0	69
ENSG00000174010.9	37	210	46	0
ENSG00000162852.13	0	184	0	0
ENSG00000089022.13	28	0	0	171
ENSG00000083844.10	77	218	8	0
ENSG00000196821.9	71	207	106	0
ENSG00000178852.15	10	8	0	0
ENSG00000128908.15	53	182	0	0
ENSG00000117399.13	217	1059	290	0
ENSG00000144120.12	14	0	18	28
ENSG00000261609.4	12	59	0	44
ENSG00000187097.12	0	39	11	0
ENSG00000188647.12	28	103	34	152
ENSG00000135090.13	42	94	11	159
ENSG00000155744.9	9	45	0	41
ENSG00000171421.12	57	416	91	0
ENSG00000163961.4	68	227	74	0
ENSG00000100614.17	207	719	134	1263
ENSG00000165240.18	30	87	0	0
ENSG00000147416.10	178	679	189	43
ENSG00000213983.11	22	76	37	112
ENSG00000101972.18	481	2051	0	0
ENSG00000034510.5	2691	8493	3649	8081
ENSG00000127399.14	0	9	0	0
ENSG00000170627.10	0	0	10	0
ENSG00000185813.10	33	70	8	87
ENSG00000149925.17	3306	8486	3025	2758
ENSG00000188807.12	45	117	30	61
ENSG00000133226.16	139	595	105	150
ENSG00000123066.7	69	272	12	50
ENSG00000124126.13	55	202	85	222
ENSG00000158079.14	0	29	0	0
ENSG00000075539.13	109	498	28	36
ENSG00000011376.9	74	491	125	0
ENSG00000170606.13	1413	5552	1397	5536
ENSG00000086102.18	0	255	0	0
ENSG00000105835.11	143	717	195	504
ENSG00000188994.12	104	253	158	484
ENSG00000143889.15	145	583	238	0
ENSG00000171940.13	363	1570	678	2479
ENSG00000092108.20	207	893	144	292
ENSG00000170775.2	16	15	45	59
ENSG00000156983.15	21	135	0	93
ENSG00000103544.14	22	76	28	33
ENSG00000138119.16	1456	6350	1303	0
ENSG00000189057.10	189	653	150	71
ENSG00000147533.16	47	96	65	0
ENSG00000198039.11	18	0	0	0
ENSG00000157240.3	24	36	0	34
ENSG00000107902.13	10	18	0	28
ENSG00000154781.15	0	212	66	321
ENSG00000128340.14	121	373	110	242
ENSG00000167900.11	691	2342	1095	2778
ENSG00000217128.11	106	529	0	0
ENSG00000109606.12	745	2977	841	0
ENSG00000114573.9	321	1664	185	646
ENSG00000119688.20	20	58	42	113
ENSG00000102081.13	135	436	48	0
ENSG00000186566.12	167	617	281	697
ENSG00000140416.19	72	97	79	110
ENSG00000172992.11	66	155	87	0
ENSG00000123200.16	214	716	31	792
ENSG00000164877.18	16	44	0	0
ENSG00000196591.11	671	1724	100	195
ENSG00000115970.18	141	672	141	575
ENSG00000065457.10	24	39	0	50
ENSG00000122507.20	37	101	21	145
ENSG00000109107.13	137	207	179	192
ENSG00000127616.17	597	1811	60	1750
ENSG00000126822.16	77	285	0	117
ENSG00000136104.19	34	108	17	0
ENSG00000204524.6	29	103	0	0
ENSG00000144357.16	174	920	66	323
ENSG00000088833.17	387	1264	421	1194
ENSG00000006062.13	60	102	10	82
ENSG00000081059.19	0	35	0	0
ENSG00000151651.15	20	68	12	0
ENSG00000112305.14	54	195	0	168
ENSG00000174579.3	36	136	40	103
ENSG00000180574.3	0	20	0	0
ENSG00000186480.12	43	225	65	156
ENSG00000177303.9	49	169	38	160
ENSG00000153898.12	15	0	0	39
ENSG00000124784.8	84	251	0	246
ENSG00000181396.12	26	73	13	33
ENSG00000113758.13	151	565	31	0
ENSG00000095209.11	81	247	103	68
ENSG00000141380.13	180	814	142	432
ENSG00000112306.7	198	563	0	55
ENSG00000125149.11	41	0	0	237
ENSG00000197565.15	0	11	0	0
ENSG00000087842.10	131	467	154	0
ENSG00000108671.9	538	2098	641	0
ENSG00000140382.14	51	181	75	68
ENSG00000104228.12	26	73	0	0
ENSG00000128596.16	16	19	29	46
ENSG00000096968.13	35	133	80	0
ENSG00000131094.3	0	0	6	0
ENSG00000143756.11	145	740	44	733
ENSG00000136521.12	194	931	0	31
ENSG00000160208.12	176	970	176	0
ENSG00000137871.19	24	82	29	0
ENSG00000169057.20	48	172	8	181
ENSG00000006607.13	48	201	52	0
ENSG00000111196.9	84	255	48	202
ENSG00000258818.3	53	85	53	238
ENSG00000164506.14	68	173	131	101
ENSG00000133193.12	47	35	0	164
ENSG00000182934.11	308	1035	0	1599
ENSG00000065802.11	23	73	0	0
ENSG00000105699.16	6	105	14	118
ENSG00000172292.14	110	423	144	0
ENSG00000109321.10	61	0	0	856
ENSG00000156735.10	0	205	16	77
ENSG00000198843.12	77	260	206	335
ENSG00000180773.14	51	162	74	0
ENSG00000138641.15	46	124	16	169
ENSG00000070501.11	49	214	32	97
ENSG00000125485.17	0	184	32	139
ENSG00000169062.14	8	15	16	0
ENSG00000183723.12	0	9	0	0
ENSG00000160058.18	59	208	115	0
ENSG00000061794.12	365	1584	330	91
ENSG00000137207.11	212	546	173	188
ENSG00000256235.1	0	51	0	0
ENSG00000114030.12	342	1632	394	865
ENSG00000162889.10	56	0	0	194
ENSG00000135317.12	187	629	81	327
ENSG00000280987.3	1052	4063	435	2275
ENSG00000127314.17	14	152	60	193
ENSG00000184428.12	74	356	80	345
ENSG00000130560.8	32	74	27	0
ENSG00000167799.9	5	0	0	0
ENSG00000039523.18	47	237	15	114
ENSG00000106025.8	0	0	32	129
ENSG00000130165.10	200	716	205	546
ENSG00000139496.15	121	312	121	0
ENSG00000150967.17	0	19	0	0
ENSG00000115216.13	224	716	130	285
ENSG00000158747.13	33	134	55	0
ENSG00000183955.12	9	25	15	57
ENSG00000111875.7	131	493	176	0
ENSG00000128595.16	1255	3172	1920	3787
ENSG00000160256.12	16	97	25	0
ENSG00000132522.15	31	0	59	132
ENSG00000108039.17	154	359	168	97
ENSG00000121621.6	65	217	107	634
ENSG00000139083.10	8	51	18	0
ENSG00000162694.13	24	87	0	0
ENSG00000136485.14	461	1636	574	1200
ENSG00000106733.20	10	34	16	0
ENSG00000149639.14	109	475	140	0
ENSG00000131791.7	58	0	0	0
ENSG00000149480.6	359	1349	407	1153
ENSG00000244005.12	126	567	139	655
ENSG00000124608.4	27	122	43	0
ENSG00000121073.13	173	781	0	374
ENSG00000162923.14	140	423	0	150
ENSG00000149499.11	19	32	0	0
ENSG00000112655.15	53	400	86	0
ENSG00000169714.16	461	1839	739	0
ENSG00000116095.10	8	18	0	78
ENSG00000196652.11	37	183	0	0
ENSG00000116977.18	70	145	100	248
ENSG00000112130.16	58	191	30	223
ENSG00000125895.5	6	0	0	0
ENSG00000095321.16	34	82	16	38
ENSG00000104218.14	38	204	10	0
ENSG00000185010.13	7	16	0	0
ENSG00000140471.16	23	89	12	0
ENSG00000137941.16	5	25	22	19
ENSG00000214736.7	288	774	287	0
ENSG00000033100.15	31	111	49	0
ENSG00000123395.14	73	238	0	245
ENSG00000010810.17	27	80	0	113
ENSG00000106628.10	187	917	243	0
ENSG00000082397.17	230	326	168	256
ENSG00000108479.11	52	263	64	79
ENSG00000169490.16	69	269	82	236
ENSG00000113621.14	78	337	84	218
ENSG00000136448.11	464	1602	569	1676
ENSG00000136937.12	194	844	38	0
ENSG00000259316.9	292	1288	207	664
ENSG00000115233.11	678	2101	737	0
ENSG00000146007.10	212	701	274	724
ENSG00000163710.7	35	186	95	186
ENSG00000150893.10	0	9	0	0
ENSG00000107186.16	37	36	51	0
ENSG00000197951.8	16	0	24	34
ENSG00000166575.16	23	230	41	104
ENSG00000087008.15	27	97	31	74
ENSG00000166484.19	7	31	12	0
ENSG00000164889.13	92	479	41	79
ENSG00000112773.15	31	50	38	41
ENSG00000164163.10	339	1271	326	1230
ENSG00000104852.14	306	771	297	501
ENSG00000127081.13	22	0	36	0
ENSG00000138696.10	26	160	53	0
ENSG00000123096.11	0	0	0	30
ENSG00000197594.11	53	203	30	0
ENSG00000108094.14	1274	4566	1435	4718
ENSG00000161204.11	168	674	226	0
ENSG00000115738.9	74	297	0	0
ENSG00000106351.12	15	64	6	0
ENSG00000007047.14	11	38	0	41
ENSG00000074416.13	56	248	15	222
ENSG00000050393.11	15	0	13	0
ENSG00000090581.9	22	0	57	0
ENSG00000091651.8	124	311	0	28
ENSG00000064726.9	93	0	0	740
ENSG00000116586.11	140	421	198	476
ENSG00000135318.11	195	772	273	444
ENSG00000198034.10	653	3488	317	0
ENSG00000110090.12	188	1041	34	732
ENSG00000079277.19	40	111	29	133
ENSG00000185164.14	6	47	14	37
ENSG00000089063.14	0	353	0	301
ENSG00000106608.16	78	225	0	251
ENSG00000013441.15	170	135	178	131
ENSG00000081154.11	188	207	100	370
ENSG00000151116.16	90	426	27	0
ENSG00000132155.11	115	561	0	191
ENSG00000176407.17	121	399	13	0
ENSG00000143774.16	79	202	175	0
ENSG00000270024.5	0	21	0	85
ENSG00000135443.8	0	114	0	0
ENSG00000185261.14	0	16	0	0
ENSG00000126254.11	130	350	202	311
ENSG00000134453.15	77	289	102	234
ENSG00000273734.1	482	1258	693	0
ENSG00000142871.16	449	827	2256	3883
ENSG00000105325.13	63	242	87	0
ENSG00000010256.10	444	2649	597	181
ENSG00000112245.9	302	125	0	0
ENSG00000115556.13	8	15	14	26
ENSG00000088256.8	85	277	123	0
ENSG00000135905.18	85	365	24	47
ENSG00000198680.4	11	46	0	18
ENSG00000182541.17	18	41	24	86
ENSG00000106976.20	42	163	44	0
ENSG00000111490.12	8	0	0	0
ENSG00000134371.10	97	286	121	378
ENSG00000003249.13	0	0	23	25
ENSG00000105983.19	79	0	76	87
ENSG00000008130.15	69	280	61	39
ENSG00000181274.6	0	0	5	0
ENSG00000169122.11	9	0	5	0
ENSG00000241553.12	272	1092	351	673
ENSG00000185201.16	362	633	489	600
ENSG00000117614.9	194	389	229	581
ENSG00000104897.9	51	227	92	107
ENSG00000184162.14	38	117	10	76
ENSG00000147548.16	80	228	0	54
ENSG00000117450.13	3089	9061	3840	9752
ENSG00000196455.7	88	285	0	33
ENSG00000180257.13	27	106	0	14
ENSG00000122687.17	83	272	110	0
ENSG00000075142.13	236	826	400	0
ENSG00000156011.16	68	134	112	48
ENSG00000135999.11	32	106	20	0
ENSG00000127955.15	85	178	163	339
ENSG00000120798.16	64	312	69	0
ENSG00000151502.10	90	480	91	318
ENSG00000168502.17	63	266	80	184
ENSG00000170248.13	561	2699	664	532
ENSG00000077063.10	0	18	0	0
ENSG00000139974.15	74	366	0	380
ENSG00000066735.14	0	10	0	0
ENSG00000139410.14	14	12	29	0
ENSG00000187079.15	117	386	247	140
ENSG00000196187.11	47	133	57	0
ENSG00000100316.15	583	1776	0	350
ENSG00000131069.19	132	562	24	488
ENSG00000081803.15	43	531	77	0
ENSG00000198707.14	53	23	0	0
ENSG00000197265.8	145	577	239	0
ENSG00000125457.13	26	115	51	156
