gene	SRX118285_cnt	SRX118291_cnt	SRX118289_cnt	SRX118295_cnt
ENSG00000186501.14	242	196	213	243
ENSG00000112576.12	304	283	182	260
ENSG00000161992.5	0	1	0	0
ENSG00000172171.10	171	215	108	137
ENSG00000169018.5	127	153	162	168
ENSG00000179387.9	128	157	113	106
ENSG00000119725.17	553	504	356	414
ENSG00000099330.8	122	110	121	136
ENSG00000105583.9	1422	1267	1141	1517
ENSG00000148386.9	0	0	0	0
ENSG00000164054.15	765	530	731	735
ENSG00000198000.11	396	386	282	255
ENSG00000186943.1	0	0	0	0
ENSG00000109536.11	15	25	10	28
ENSG00000165731.17	0	0	1	0
ENSG00000270339.2	1	1	0	0
ENSG00000141497.13	1	0	2	2
ENSG00000135346.8	0	0	0	0
ENSG00000095574.11	68	95	116	161
ENSG00000172244.8	95	214	96	163
ENSG00000254440.3	0	0	0	0
ENSG00000157502.13	1	8	3	3
ENSG00000196724.12	8	0	0	3
ENSG00000149636.15	504	616	451	486
ENSG00000185467.7	0	3	11	2
ENSG00000283590.1	143	125	136	205
ENSG00000154134.14	88	85	81	95
ENSG00000163606.10	1	0	1	1
ENSG00000163029.15	416	430	412	397
ENSG00000146063.18	272	234	199	292
ENSG00000166166.12	335	198	226	253
ENSG00000125656.8	825	849	679	976
ENSG00000198954.7	628	939	512	770
ENSG00000119684.15	304	308	277	217
ENSG00000155744.9	24	33	28	35
ENSG00000155858.5	64	97	47	115
ENSG00000197991.11	24	20	29	15
ENSG00000075884.12	0	0	0	0
ENSG00000115828.15	0	0	1	1
ENSG00000114383.9	217	264	187	245
ENSG00000138085.16	830	989	886	1037
ENSG00000228567.3	0	0	0	0
ENSG00000147118.11	109	146	98	156
ENSG00000162063.12	149	248	159	332
ENSG00000136999.4	178	181	180	258
ENSG00000109846.7	1	5	1	1
ENSG00000134115.12	0	0	0	1
ENSG00000101310.14	1069	1322	851	981
ENSG00000171657.5	0	0	0	0
ENSG00000280969.1	1	0	1	0
ENSG00000113328.18	421	637	390	688
ENSG00000188895.11	324	336	186	289
ENSG00000184083.11	145	105	196	163
ENSG00000175018.12	0	0	0	0
ENSG00000171053.9	0	0	0	0
ENSG00000125875.13	329	294	295	323
ENSG00000167807.15	182	113	158	182
ENSG00000171940.13	912	971	1342	1170
ENSG00000165156.14	485	506	307	335
ENSG00000169116.11	2	3	2	1
ENSG00000255154.7	174	266	115	207
ENSG00000164659.14	184	235	275	323
ENSG00000181991.15	333	347	280	361
ENSG00000185942.11	0	0	0	1
ENSG00000142444.6	192	124	134	195
ENSG00000128923.10	38	34	36	35
ENSG00000198130.15	108	191	103	131
ENSG00000132600.16	220	248	161	243
ENSG00000165078.11	10	7	11	3
ENSG00000173064.11	659	949	790	943
ENSG00000255863.2	127	228	105	186
ENSG00000163645.14	0	1	2	2
ENSG00000155816.19	293	279	307	262
ENSG00000139737.21	65	72	68	79
ENSG00000257315.1	144	127	171	139
ENSG00000197757.7	40	36	48	58
ENSG00000121075.9	1	0	0	0
ENSG00000160072.19	362	430	193	404
ENSG00000148660.20	847	902	905	1365
ENSG00000091831.21	0	0	0	0
ENSG00000113318.9	231	286	277	252
ENSG00000143374.15	535	558	533	526
ENSG00000188883.4	2	3	7	8
ENSG00000161682.14	391	307	403	535
ENSG00000186891.13	75	122	66	182
ENSG00000133665.12	0	0	0	0
ENSG00000283194.1	0	0	0	0
ENSG00000148384.12	133	97	93	207
ENSG00000240771.6	136	94	131	124
ENSG00000116704.7	23	26	33	20
ENSG00000139797.7	0	0	0	0
ENSG00000198829.6	0	0	0	0
ENSG00000182240.15	694	1005	680	1225
ENSG00000181773.6	45	31	19	32
ENSG00000161904.11	379	280	418	448
ENSG00000018699.11	440	533	274	311
ENSG00000126733.20	0	0	0	0
ENSG00000071967.11	18	17	18	21
ENSG00000278637.1	75	145	51	162
ENSG00000179431.6	317	214	315	657
ENSG00000171680.20	526	488	500	791
ENSG00000136810.12	1209	1299	1029	1141
ENSG00000176692.5	1	0	0	0
ENSG00000169484.2	0	0	0	0
ENSG00000134324.11	284	349	326	353
ENSG00000153956.15	9	4	12	3
ENSG00000172667.10	13	14	15	8
ENSG00000131089.14	130	187	150	214
ENSG00000133121.20	136	105	195	150
ENSG00000108443.13	275	243	208	187
ENSG00000187024.13	67	59	71	85
ENSG00000100997.18	548	511	457	518
ENSG00000155366.16	1825	1372	1550	1352
ENSG00000163644.14	17	24	28	49
ENSG00000170373.8	13	1	11	0
ENSG00000225327.3	0	0	0	0
ENSG00000183569.17	5	21	6	20
ENSG00000152382.5	109	112	104	99
ENSG00000006788.12	0	0	0	0
ENSG00000093000.18	96	74	69	100
ENSG00000275674.1	71	56	60	46
ENSG00000187546.13	5	2	9	2
ENSG00000134326.11	71	30	49	25
ENSG00000149927.17	10	14	14	26
ENSG00000255054.3	79	51	61	54
ENSG00000107957.16	89	93	103	88
ENSG00000124467.18	0	0	0	0
ENSG00000113889.11	0	0	0	0
ENSG00000130584.10	11	12	13	17
ENSG00000144681.10	11	17	11	16
ENSG00000248333.8	441	402	372	503
ENSG00000128159.11	221	258	223	370
ENSG00000134955.11	22	18	25	16
ENSG00000119787.13	454	555	368	489
ENSG00000198483.12	0	0	0	0
ENSG00000197498.12	365	340	201	167
ENSG00000184983.9	101	134	85	107
ENSG00000072134.15	137	150	132	138
ENSG00000134802.17	184	137	132	134
ENSG00000126950.7	0	0	0	0
ENSG00000211836.1	0	0	0	0
ENSG00000143314.12	777	690	617	736
ENSG00000101596.14	1406	1559	1512	1361
ENSG00000115827.13	96	110	66	81
ENSG00000184574.9	3	1	5	2
ENSG00000214518.3	0	0	0	0
ENSG00000152520.13	143	172	119	159
ENSG00000198502.5	0	0	0	0
ENSG00000152443.12	117	109	114	80
ENSG00000242732.4	13	16	10	27
ENSG00000154217.14	324	546	282	559
ENSG00000196110.7	90	81	177	95
ENSG00000206172.8	0	0	0	0
ENSG00000185479.5	1	0	0	0
ENSG00000067141.16	31	61	50	76
ENSG00000133872.13	927	863	909	1105
ENSG00000131389.16	171	151	179	118
ENSG00000105612.8	370	392	467	557
ENSG00000105708.8	108	147	82	88
ENSG00000171815.5	1	1	3	0
ENSG00000187180.3	0	0	0	0
ENSG00000090006.17	500	404	573	716
ENSG00000168843.13	1	0	0	0
ENSG00000104731.13	208	174	159	185
ENSG00000148680.15	4	9	3	3
ENSG00000186314.11	40	62	27	44
ENSG00000133265.10	747	667	583	694
ENSG00000100601.9	186	103	126	103
ENSG00000179639.10	0	0	0	0
ENSG00000197938.4	0	0	0	0
ENSG00000258817.1	0	0	0	0
ENSG00000143443.9	59	43	76	67
ENSG00000117114.19	3	3	3	1
ENSG00000143368.9	659	531	410	400
ENSG00000184210.5	0	0	0	0
ENSG00000233757.6	0	0	0	0
ENSG00000142632.16	135	86	94	98
ENSG00000149256.15	236	459	348	684
ENSG00000189308.10	121	134	128	141
ENSG00000078070.12	118	142	145	179
ENSG00000145002.12	1	0	1	0
ENSG00000085872.14	625	445	512	586
ENSG00000102055.6	0	0	0	0
ENSG00000152455.15	99	147	84	90
ENSG00000213463.4	188	171	156	161
ENSG00000253719.3	92	79	105	75
ENSG00000136153.19	3123	2739	2974	2743
ENSG00000277758.4	0	0	0	0
ENSG00000174010.9	61	68	35	48
ENSG00000181577.15	0	0	0	0
ENSG00000117525.13	13	8	11	3
ENSG00000092820.17	1815	992	1467	1182
ENSG00000146122.16	0	0	0	0
ENSG00000143224.17	205	161	173	265
ENSG00000137225.12	0	0	0	0
ENSG00000213923.10	696	492	589	672
ENSG00000175701.10	79	100	66	61
ENSG00000134504.12	70	101	65	84
ENSG00000278566.1	0	0	0	0
ENSG00000163121.9	1	0	1	0
ENSG00000188324.3	0	0	0	0
ENSG00000105409.16	60	220	58	315
ENSG00000214402.6	0	0	0	0
ENSG00000116977.18	151	108	185	126
ENSG00000176248.8	363	343	284	368
ENSG00000161940.10	0	0	1	0
ENSG00000125449.6	148	131	90	96
ENSG00000167434.9	0	0	0	0
ENSG00000153044.9	165	213	153	225
ENSG00000140545.14	268	255	275	306
ENSG00000185252.18	134	124	98	127
ENSG00000164182.10	89	172	68	135
ENSG00000102313.8	0	0	0	0
ENSG00000185024.16	446	267	311	363
ENSG00000215131.10	0	0	0	0
ENSG00000151952.15	0	0	0	0
ENSG00000107372.12	132	80	97	71
ENSG00000240432.3	0	0	0	0
ENSG00000153574.8	231	131	140	120
ENSG00000149806.10	2098	1956	1800	2331
ENSG00000154237.12	200	215	224	275
ENSG00000103249.17	391	262	320	377
ENSG00000112511.17	79	75	71	80
ENSG00000204472.12	0	0	0	0
ENSG00000156345.17	6	7	5	3
ENSG00000153048.10	259	241	243	321
ENSG00000132259.12	0	3	5	5
ENSG00000271303.1	202	142	136	175
ENSG00000130635.15	319	116	271	141
ENSG00000237847.2	0	0	0	0
ENSG00000112530.11	4	3	2	1
ENSG00000119965.12	91	94	71	86
ENSG00000239704.10	34	34	31	34
ENSG00000104738.16	1727	2181	1499	1919
ENSG00000198799.11	174	140	167	168
ENSG00000243137.7	0	0	0	0
ENSG00000075391.16	99	58	141	92
ENSG00000138050.14	149	206	111	109
ENSG00000143839.14	4	3	1	2
ENSG00000081320.10	89	98	137	113
ENSG00000187049.9	104	92	78	87
ENSG00000114346.13	1718	2376	1901	2288
ENSG00000069712.11	16	15	46	29
ENSG00000164733.20	1478	1100	1535	1408
ENSG00000164983.7	166	204	99	217
ENSG00000197181.11	0	0	5	0
ENSG00000122952.16	1991	2532	1433	2517
ENSG00000203778.7	35	36	41	42
ENSG00000166575.16	68	126	95	133
ENSG00000177030.16	273	248	192	297
ENSG00000078237.6	103	161	40	66
ENSG00000128791.11	321	359	382	417
ENSG00000144597.13	65	73	71	63
ENSG00000178074.5	142	180	89	119
ENSG00000283563.1	8	13	6	13
ENSG00000168152.12	36	48	64	79
ENSG00000148584.14	0	0	0	0
ENSG00000187867.8	93	165	76	242
ENSG00000177225.16	236	175	228	285
ENSG00000131263.12	214	225	213	195
ENSG00000122435.9	106	88	97	56
ENSG00000184205.14	274	321	181	233
ENSG00000130173.13	0	0	0	0
ENSG00000173905.8	562	428	580	556
ENSG00000162174.12	107	158	93	153
ENSG00000130227.16	859	922	869	1040
ENSG00000213221.4	122	81	87	102
ENSG00000007541.16	269	203	251	309
ENSG00000164604.12	3	0	2	0
ENSG00000102109.8	428	229	396	429
ENSG00000137573.13	2	0	4	4
ENSG00000232070.8	0	0	0	2
ENSG00000166959.7	0	0	1	0
ENSG00000256618.2	0	0	0	0
ENSG00000168872.16	160	152	102	97
ENSG00000135999.11	193	233	286	267
ENSG00000183161.4	44	35	32	57
ENSG00000100665.11	0	0	0	0
ENSG00000108700.4	0	0	0	0
ENSG00000041515.15	0	0	4	0
ENSG00000130985.16	4972	5396	4571	5774
ENSG00000090924.14	144	161	101	160
ENSG00000106804.7	405	690	376	523
ENSG00000165138.17	258	174	191	181
ENSG00000197748.12	1	3	1	3
ENSG00000121897.13	84	92	90	122
ENSG00000101940.17	361	343	336	553
ENSG00000075223.13	323	140	538	188
ENSG00000111729.12	1	1	1	5
ENSG00000138286.14	196	300	264	325
ENSG00000047578.12	139	146	174	189
ENSG00000236334.2	0	1	0	0
ENSG00000069702.10	30	34	23	18
ENSG00000146281.5	120	87	154	84
ENSG00000128617.2	0	0	0	0
ENSG00000212900.2	0	0	0	0
ENSG00000171847.10	0	0	0	0
ENSG00000188760.10	6	4	7	4
ENSG00000136003.15	391	556	344	570
ENSG00000221855.1	0	0	0	0
ENSG00000149294.16	0	0	1	0
ENSG00000148482.11	0	0	0	0
ENSG00000172780.16	10	7	10	14
ENSG00000143199.17	2	0	2	1
ENSG00000176658.16	439	967	498	881
ENSG00000051009.10	267	243	254	327
ENSG00000167447.12	668	732	525	484
ENSG00000180644.6	0	0	0	0
ENSG00000130413.15	0	0	0	2
ENSG00000187951.10	3	13	9	7
ENSG00000222036.7	0	0	0	0
ENSG00000251201.8	342	386	340	369
ENSG00000083750.12	163	202	148	148
ENSG00000112473.17	235	180	202	176
ENSG00000144028.14	2633	3030	2968	3575
ENSG00000110931.18	269	288	223	243
ENSG00000253598.1	31	39	16	20
ENSG00000164048.13	67	68	41	46
ENSG00000267680.5	119	101	103	79
ENSG00000131351.14	312	291	206	265
ENSG00000249693.2	4	2	2	2
ENSG00000178568.14	0	0	0	1
ENSG00000137825.10	97	81	74	80
ENSG00000127914.16	645	553	888	757
ENSG00000255713.1	0	0	0	0
ENSG00000177731.15	1903	1605	2118	2442
ENSG00000169313.9	0	0	0	0
ENSG00000146416.17	152	177	147	167
ENSG00000121039.9	288	194	411	350
ENSG00000167005.13	297	410	285	362
ENSG00000171476.21	0	0	0	0
ENSG00000134765.9	1	0	0	0
ENSG00000167106.11	111	114	98	153
ENSG00000100739.10	2	1	0	2
ENSG00000105392.15	0	0	0	0
ENSG00000197375.12	132	128	108	96
ENSG00000151276.23	72	104	94	135
ENSG00000170365.9	141	137	115	125
ENSG00000011465.16	0	1	1	0
ENSG00000186288.5	0	0	0	0
ENSG00000283430.1	202	201	226	360
ENSG00000159377.10	3710	3257	3351	3723
ENSG00000100605.16	80	85	63	83
ENSG00000165115.14	23	16	32	36
ENSG00000211920.1	0	0	0	0
ENSG00000159527.3	0	0	0	0
ENSG00000163875.15	284	268	253	257
ENSG00000100138.13	897	1035	642	1036
ENSG00000128578.9	128	115	104	154
ENSG00000129292.20	716	699	683	751
ENSG00000156973.13	146	248	137	159
ENSG00000170469.10	17	12	19	28
ENSG00000145365.10	62	68	50	53
ENSG00000108592.16	2076	1602	1333	1249
ENSG00000164949.7	63	63	75	81
ENSG00000204873.4	0	0	0	0
ENSG00000155026.16	0	1	1	0
ENSG00000198931.10	984	1160	919	1263
ENSG00000120519.14	17	26	33	12
ENSG00000164626.8	0	0	0	0
ENSG00000102970.10	0	0	0	0
ENSG00000103260.8	813	552	809	1090
ENSG00000197746.13	4933	5509	5423	7584
ENSG00000179914.4	0	0	0	0
ENSG00000157211.11	0	0	0	0
ENSG00000162616.8	59	49	84	51
ENSG00000115484.14	3207	4386	2562	3045
ENSG00000158122.11	58	68	65	85
ENSG00000206344.6	0	0	0	0
ENSG00000204099.11	0	0	0	0
ENSG00000128590.4	71	94	100	76
ENSG00000171056.7	105	42	90	73
ENSG00000180090.4	0	0	0	0
ENSG00000125903.4	1	0	0	0
ENSG00000275052.4	553	645	417	399
ENSG00000185163.9	288	297	269	316
ENSG00000070159.13	113	135	69	99
ENSG00000184281.14	341	283	167	279
ENSG00000146232.15	93	62	70	83
ENSG00000107815.7	192	186	114	156
ENSG00000176102.11	449	348	355	285
ENSG00000205423.11	29	32	46	40
ENSG00000138032.20	235	266	249	290
ENSG00000211962.2	0	0	0	0
ENSG00000175106.16	36	26	50	31
ENSG00000135824.12	0	0	0	0
ENSG00000164051.13	262	298	185	263
ENSG00000153495.10	1	0	0	0
ENSG00000188191.14	122	160	106	186
ENSG00000267748.4	1200	786	1094	1001
ENSG00000163251.3	20	21	21	33
ENSG00000135457.9	399	654	278	447
ENSG00000169258.6	289	254	182	223
ENSG00000084628.9	0	0	0	0
ENSG00000182968.4	0	0	0	0
ENSG00000106330.11	158	123	112	127
ENSG00000144214.9	6	1	3	2
ENSG00000130638.15	1526	1814	1277	1552
ENSG00000159263.15	827	936	842	1339
ENSG00000125995.15	1149	928	1004	1147
ENSG00000106541.11	801	523	835	476
ENSG00000110422.11	216	211	223	215
ENSG00000204701.1	0	0	0	0
ENSG00000269469.1	0	0	0	0
ENSG00000061656.9	150	43	163	52
ENSG00000113262.14	0	0	1	0
ENSG00000167797.7	259	212	191	228
ENSG00000156675.15	76	65	94	58
ENSG00000161013.16	1353	1416	1224	1957
ENSG00000181924.6	333	254	231	237
ENSG00000160214.12	666	654	391	592
ENSG00000182901.16	3	0	0	1
ENSG00000216649.3	0	0	0	0
ENSG00000051128.18	534	465	478	551
ENSG00000211673.2	0	0	0	1
ENSG00000157119.11	0	0	0	0
ENSG00000211690.1	0	0	0	0
ENSG00000102390.10	391	418	257	278
ENSG00000184292.6	7	5	5	8
ENSG00000196262.13	698	896	614	760
ENSG00000005238.19	76	52	69	85
ENSG00000142197.12	236	326	279	465
ENSG00000152464.14	121	137	41	88
ENSG00000094975.13	2016	2038	1944	1765
ENSG00000171595.13	0	0	0	0
ENSG00000102974.14	522	546	382	429
ENSG00000205531.12	327	332	253	207
ENSG00000137675.4	0	0	0	0
ENSG00000159399.9	506	213	419	136
ENSG00000061455.10	0	0	2	0
ENSG00000122543.10	0	0	0	1
ENSG00000158859.9	0	0	0	1
ENSG00000132471.11	751	754	814	1073
ENSG00000211970.3	0	0	0	0
ENSG00000177697.17	4173	3303	3868	4340
ENSG00000005889.15	265	169	243	171
ENSG00000177675.8	2	0	2	0
ENSG00000255974.7	0	0	0	0
ENSG00000063176.15	126	104	96	127
ENSG00000116459.10	651	989	571	858
ENSG00000124233.11	0	0	0	0
ENSG00000112308.12	1198	1005	1148	962
ENSG00000156639.11	407	304	356	327
ENSG00000120686.11	124	140	125	113
ENSG00000124006.14	727	876	644	988
ENSG00000134371.10	206	166	181	163
ENSG00000152454.3	120	62	60	25
ENSG00000105357.15	237	243	247	423
ENSG00000100652.4	0	0	0	0
ENSG00000135222.6	0	0	0	0
ENSG00000156298.12	0	0	1	0
ENSG00000179041.3	654	409	245	282
ENSG00000182334.1	0	0	0	0
ENSG00000278889.4	1	0	0	0
ENSG00000130433.7	0	1	1	2
ENSG00000138080.13	6	1	7	6
ENSG00000118523.5	606	317	1448	1005
ENSG00000085982.13	388	425	367	389
ENSG00000174339.2	0	0	0	0
ENSG00000232258.6	0	0	0	0
ENSG00000140093.9	0	0	0	0
ENSG00000124721.17	15	11	5	6
ENSG00000205867.3	0	0	0	0
ENSG00000204116.11	25	40	23	16
ENSG00000144034.14	543	690	404	524
ENSG00000160654.9	0	0	0	0
ENSG00000197852.9	13	17	6	17
ENSG00000174628.16	26	29	34	33
ENSG00000204478.9	0	0	0	0
ENSG00000128815.18	0	0	0	0
ENSG00000167195.7	0	0	0	0
ENSG00000070961.15	1325	1069	1643	1077
ENSG00000111859.16	96	92	76	81
ENSG00000006016.10	1	0	1	4
ENSG00000180787.5	2	5	5	9
ENSG00000117906.13	902	800	791	660
ENSG00000160472.4	1	0	0	0
ENSG00000120314.18	358	432	279	467
ENSG00000215883.10	20	13	12	22
ENSG00000197442.9	131	105	114	105
ENSG00000128000.15	64	35	50	29
ENSG00000181215.13	0	0	0	0
ENSG00000181693.7	0	0	0	0
ENSG00000114126.17	131	112	168	164
ENSG00000102245.7	0	0	0	0
ENSG00000131845.14	146	147	139	128
ENSG00000165322.17	110	135	134	137
ENSG00000073737.16	5	4	3	1
ENSG00000118418.14	516	420	375	311
ENSG00000100330.15	207	234	249	293
ENSG00000101052.12	364	398	354	391
ENSG00000197362.14	106	108	75	100
ENSG00000145642.11	6	2	2	6
ENSG00000106013.14	0	0	0	0
ENSG00000267168.1	167	237	172	204
ENSG00000211594.2	0	0	0	0
ENSG00000139223.2	0	0	0	0
ENSG00000088833.17	1432	1136	1137	1141
ENSG00000185864.16	7	6	5	6
ENSG00000162105.17	88	30	99	53
ENSG00000143858.11	0	0	0	0
ENSG00000143845.14	104	154	102	187
ENSG00000157212.18	336	423	265	295
ENSG00000082641.15	2439	1584	2505	2082
ENSG00000187144.11	0	0	0	0
ENSG00000151715.7	38	74	51	104
ENSG00000151576.10	182	155	149	114
ENSG00000177151.3	0	0	0	0
ENSG00000232535.1	0	0	0	0
ENSG00000134690.10	286	389	257	371
ENSG00000244187.7	100	123	83	112
ENSG00000276040.4	0	0	0	0
ENSG00000171159.4	107	96	98	134
ENSG00000162650.16	52	25	47	46
ENSG00000117174.10	510	294	342	210
ENSG00000077463.14	95	79	94	157
ENSG00000227057.8	182	169	140	142
ENSG00000183396.3	0	0	0	1
ENSG00000171812.11	1	0	0	0
ENSG00000140682.18	347	232	326	344
ENSG00000136997.15	1330	1483	1728	2368
ENSG00000179057.13	0	1	1	0
ENSG00000092208.16	167	188	118	125
ENSG00000090402.7	1	0	1	0
ENSG00000140678.16	0	0	0	0
ENSG00000000971.15	71	3	83	5
ENSG00000148341.17	223	242	187	314
ENSG00000103494.12	103	81	75	74
ENSG00000161813.21	359	387	289	325
ENSG00000080298.15	17	20	29	36
ENSG00000104818.14	0	0	0	0
ENSG00000120159.11	121	101	105	121
ENSG00000131508.15	683	1094	517	916
ENSG00000244623.1	0	0	0	0
ENSG00000258315.5	208	177	197	212
ENSG00000138433.15	154	128	223	205
ENSG00000100065.14	236	215	152	140
ENSG00000229453.2	0	0	0	0
ENSG00000105287.12	352	395	267	416
ENSG00000186352.8	37	24	53	36
ENSG00000107643.15	128	127	128	158
ENSG00000282359.1	0	0	0	0
ENSG00000157168.18	0	0	0	2
ENSG00000156413.13	0	0	0	0
ENSG00000149480.6	1293	1246	682	903
ENSG00000137274.12	130	179	107	177
ENSG00000168806.7	136	140	128	126
ENSG00000171681.12	309	492	481	604
ENSG00000171631.14	3	3	3	0
ENSG00000117009.11	17	9	18	10
ENSG00000158270.11	0	0	0	0
ENSG00000280260.1	0	0	0	0
ENSG00000204267.13	94	114	113	130
ENSG00000143742.12	34	24	36	27
ENSG00000110090.12	336	384	327	523
ENSG00000211883.1	0	0	0	0
ENSG00000130559.18	335	287	294	340
ENSG00000110987.8	109	131	93	139
ENSG00000261459.1	23	15	25	25
ENSG00000171044.10	0	0	0	0
ENSG00000101444.12	1616	2436	1723	3320
ENSG00000173227.13	4	3	5	4
ENSG00000095203.14	150	169	138	129
ENSG00000172794.19	0	0	0	0
ENSG00000111913.16	1	7	9	10
ENSG00000165804.15	81	79	71	134
ENSG00000183020.13	216	227	181	172
ENSG00000147400.8	548	599	498	464
ENSG00000167792.11	1045	1393	826	1795
ENSG00000172058.15	0	0	0	0
ENSG00000188735.12	141	130	106	111
ENSG00000111077.17	189	101	206	180
ENSG00000159224.4	1	0	2	0
ENSG00000198732.10	0	2	0	0
ENSG00000161204.11	875	770	647	761
ENSG00000184515.10	16	27	17	32
ENSG00000174013.7	154	173	111	100
ENSG00000280671.1	0	0	0	0
ENSG00000168904.14	71	127	58	82
ENSG00000009724.16	1	0	2	3
ENSG00000058668.14	189	152	212	180
ENSG00000170099.5	0	0	0	0
ENSG00000198026.7	447	369	357	415
ENSG00000119457.7	0	0	1	0
ENSG00000153140.8	334	438	295	336
ENSG00000170049.9	4	3	8	6
ENSG00000047644.18	217	237	243	234
ENSG00000186231.16	2	0	0	0
ENSG00000117868.15	1140	1050	1234	1231
ENSG00000215372.6	0	0	0	0
ENSG00000127995.16	280	258	312	203
ENSG00000102678.6	0	0	0	0
ENSG00000277535.2	0	0	0	0
ENSG00000182325.10	556	578	361	854
ENSG00000155330.9	52	30	25	19
ENSG00000086288.11	0	0	0	0
ENSG00000109736.14	359	251	333	414
ENSG00000053108.16	22	9	22	8
ENSG00000091513.14	0	0	1	0
ENSG00000196652.11	241	322	237	327
ENSG00000111224.13	18	33	26	16
ENSG00000255251.1	0	0	0	0
ENSG00000170633.16	469	526	263	484
ENSG00000137496.17	17	8	11	8
ENSG00000162849.15	0	0	0	0
ENSG00000120725.12	73	78	69	81
ENSG00000151033.8	0	0	0	0
ENSG00000211450.9	367	321	385	399
ENSG00000163257.10	110	85	110	63
ENSG00000164113.10	0	1	0	0
ENSG00000072110.13	12547	11700	10306	11767
ENSG00000121966.6	14	0	14	1
ENSG00000067365.14	146	107	99	150
ENSG00000130176.7	4	1	0	3
ENSG00000260342.2	1085	1501	1038	1641
ENSG00000162869.15	203	252	178	235
ENSG00000020256.19	229	266	188	189
ENSG00000165495.15	0	0	0	0
ENSG00000186967.6	0	0	0	0
ENSG00000121314.2	0	0	0	0
ENSG00000188707.5	9	9	7	7
ENSG00000214562.14	1	1	0	1
ENSG00000278599.5	0	0	0	0
ENSG00000129353.14	553	595	551	670
ENSG00000185019.16	101	121	102	135
ENSG00000153802.11	0	0	0	0
ENSG00000180113.15	4	1	5	1
ENSG00000167986.13	2946	4013	3004	4203
ENSG00000188095.4	2	0	0	3
ENSG00000188283.11	55	49	51	58
ENSG00000184465.15	76	66	65	59
ENSG00000106868.16	49	79	67	70
ENSG00000175354.18	315	494	254	430
ENSG00000118181.10	1394	2323	1210	1888
ENSG00000163568.14	2	0	2	0
ENSG00000162391.11	0	0	0	0
ENSG00000165323.15	0	0	0	0
ENSG00000182938.4	0	0	0	0
ENSG00000145916.18	250	353	229	439
ENSG00000131015.4	20	10	15	14
ENSG00000170627.10	19	0	18	0
ENSG00000174446.12	88	96	67	80
ENSG00000128654.13	472	587	377	479
ENSG00000165240.18	60	45	53	46
ENSG00000188747.8	7	7	8	27
ENSG00000276087.1	38	32	19	17
ENSG00000205496.1	0	0	0	0
ENSG00000102781.13	56	43	45	45
ENSG00000282218.1	105	52	66	53
ENSG00000183269.5	0	0	0	0
ENSG00000147316.12	66	104	49	46
ENSG00000180758.11	24	19	13	13
ENSG00000182919.14	105	153	108	122
ENSG00000155975.9	112	125	76	76
ENSG00000135297.15	156	170	143	127
ENSG00000197863.8	9	3	9	3
ENSG00000231256.7	0	0	0	0
ENSG00000278289.4	0	0	0	0
ENSG00000146776.14	95	65	140	109
ENSG00000172318.5	14	18	27	41
ENSG00000103549.21	748	653	502	581
ENSG00000204428.12	0	0	0	2
ENSG00000027869.11	16	33	11	30
ENSG00000148346.11	1	5	4	5
ENSG00000277932.1	0	0	0	0
ENSG00000273136.6	18	22	25	22
ENSG00000100522.8	586	417	357	267
ENSG00000166920.11	7	3	4	0
ENSG00000137338.5	284	270	156	219
ENSG00000273706.4	0	0	0	0
ENSG00000163630.10	0	0	0	0
ENSG00000164946.19	8	6	7	3
ENSG00000170473.16	136	110	102	141
ENSG00000134452.19	406	476	289	328
ENSG00000211768.1	0	0	0	0
ENSG00000169021.5	345	502	235	390
ENSG00000033050.7	1009	1209	705	899
ENSG00000138623.9	765	603	520	488
ENSG00000205730.6	117	78	167	260
ENSG00000168280.16	22	35	15	18
ENSG00000150776.17	212	179	201	205
ENSG00000163702.18	558	751	467	960
ENSG00000184640.17	3854	2771	3416	3503
ENSG00000155957.17	530	830	485	642
ENSG00000162244.10	600	772	614	961
ENSG00000150938.9	873	965	1277	1172
ENSG00000170950.5	4	3	3	4
ENSG00000175544.13	0	0	0	0
ENSG00000168350.7	5	1	1	2
ENSG00000103495.13	1842	1389	1486	1695
ENSG00000008056.12	0	0	0	0
ENSG00000215252.11	1	9	3	3
ENSG00000246705.4	177	132	141	185
ENSG00000137055.14	456	494	322	394
ENSG00000261371.5	19	7	11	15
ENSG00000099817.11	861	904	792	1333
ENSG00000279986.1	0	0	0	0
ENSG00000113578.17	23	41	22	23
ENSG00000163746.11	15	3	4	3
ENSG00000260234.5	0	0	0	0
ENSG00000176571.11	0	0	0	0
ENSG00000186260.16	80	82	100	100
ENSG00000126856.13	0	0	0	0
ENSG00000134760.5	0	0	0	1
ENSG00000111275.12	30	50	38	68
ENSG00000158711.13	143	128	103	141
ENSG00000185658.13	266	391	327	442
ENSG00000183196.8	2	3	3	3
ENSG00000189298.13	46	43	76	65
ENSG00000118971.7	0	0	1	1
ENSG00000116016.13	638	45	592	49
ENSG00000104221.12	189	172	210	228
ENSG00000155545.19	74	67	45	59
ENSG00000073792.15	586	555	555	684
ENSG00000106609.16	743	533	598	498
ENSG00000125850.10	1	0	1	0
ENSG00000204481.7	0	0	0	0
ENSG00000105438.8	1094	1132	1115	1271
ENSG00000144524.17	330	324	216	269
ENSG00000137869.14	1	0	2	0
ENSG00000137124.7	185	250	94	102
ENSG00000185414.19	194	258	160	223
ENSG00000188766.12	19	25	14	36
ENSG00000128604.18	51	31	37	58
ENSG00000243509.4	313	160	256	283
