gene_id	count
ENSG00000090621.13	18
ENSG00000090905.18	13
ENSG00000090924.14	9
ENSG00000090932.10	8
ENSG00000091490.10	17
ENSG00000091527.15	13
ENSG00000091542.8	9
ENSG00000091640.7	13
ENSG00000091986.15	15
ENSG00000092108.20	21
ENSG00000092148.12	19
ENSG00000092201.9	13
ENSG00000092330.15	24
ENSG00000092871.16	12
ENSG00000092931.11	11
ENSG00000092964.17	13
ENSG00000093144.18	35
ENSG00000094631.18	17
ENSG00000094804.9	13
ENSG00000095066.11	9
ENSG00000095380.10	43
ENSG00000095574.11	17
ENSG00000095787.21	11
ENSG00000096070.19	12
ENSG00000096968.13	19
ENSG00000099203.6	16
ENSG00000099204.18	13
ENSG00000099219.13	38
ENSG00000099246.16	36
ENSG00000099256.18	15
ENSG00000099330.8	24
ENSG00000099364.16	11
ENSG00000099622.13	22
ENSG00000099785.10	8
ENSG00000099797.12	40
ENSG00000099860.8	15
ENSG00000099875.14	20
ENSG00000099889.13	7
ENSG00000099901.16	93
ENSG00000099942.12	25
ENSG00000099968.17	5
ENSG00000099999.14	9
ENSG00000100029.17	22
ENSG00000100034.13	7
ENSG00000100036.12	5
ENSG00000100038.19	19
ENSG00000100101.15	7
ENSG00000100106.19	23
ENSG00000100139.13	25
ENSG00000100151.15	6
ENSG00000100162.14	22
ENSG00000100211.10	11
ENSG00000100225.17	29
ENSG00000100242.15	13
ENSG00000100266.18	9
ENSG00000100297.15	36
ENSG00000100321.14	8
ENSG00000100325.14	10
ENSG00000100348.9	22
ENSG00000100360.14	13
ENSG00000100372.14	12
ENSG00000100376.11	10
ENSG00000100393.11	19
ENSG00000100395.14	13
ENSG00000100413.16	33
ENSG00000100422.13	7
ENSG00000100429.17	11
ENSG00000100439.10	9
ENSG00000100461.17	14
ENSG00000100462.15	21
ENSG00000100473.15	8
ENSG00000100503.23	12
ENSG00000100505.13	15
ENSG00000100554.11	39
ENSG00000100558.8	22
ENSG00000100599.15	30
ENSG00000100629.16	10
ENSG00000100711.13	20
ENSG00000100714.15	27
ENSG00000100722.18	17
ENSG00000100744.14	11
ENSG00000100796.17	36
ENSG00000100883.11	18
ENSG00000100897.17	6
ENSG00000100916.13	9
ENSG00000100934.14	31
ENSG00000100938.17	19
ENSG00000101019.21	5
ENSG00000101104.12	20
ENSG00000101138.11	18
ENSG00000101199.12	15
ENSG00000101213.6	14
ENSG00000101255.10	14
ENSG00000101266.17	18
ENSG00000101294.16	44
ENSG00000101298.13	15
ENSG00000101413.11	22
ENSG00000101624.10	14
ENSG00000101670.11	9
ENSG00000101773.17	30
ENSG00000101782.14	17
ENSG00000101844.17	34
ENSG00000101888.11	13
ENSG00000101901.11	29
ENSG00000101940.17	5
ENSG00000101966.12	7
ENSG00000101974.14	9
ENSG00000101986.11	25
ENSG00000102081.13	17
ENSG00000102096.9	8
ENSG00000102125.15	19
ENSG00000102178.12	9
ENSG00000102221.13	39
ENSG00000102225.15	18
ENSG00000102312.20	8
ENSG00000102452.15	12
ENSG00000102543.14	20
ENSG00000102743.14	6
ENSG00000102804.14	19
ENSG00000102805.14	16
ENSG00000102858.12	8
ENSG00000102871.15	15
ENSG00000102893.15	10
ENSG00000102900.12	31
ENSG00000102978.12	12
ENSG00000103005.11	33
ENSG00000103043.14	14
ENSG00000103051.18	16
ENSG00000103061.12	8
ENSG00000103066.12	7
ENSG00000103121.8	27
ENSG00000103160.11	25
ENSG00000103168.16	13
ENSG00000103174.11	13
ENSG00000103194.15	15
ENSG00000103197.16	9
ENSG00000103199.13	6
ENSG00000103227.18	23
ENSG00000103245.13	21
ENSG00000103319.11	13
ENSG00000103343.12	19
ENSG00000103381.11	8
ENSG00000103423.13	23
ENSG00000103426.12	10
ENSG00000103549.21	22
ENSG00000103591.12	37
ENSG00000103671.9	20
ENSG00000103707.9	10
ENSG00000103855.17	7
ENSG00000103876.11	24
ENSG00000103978.15	38
ENSG00000104064.16	12
ENSG00000104228.12	8
ENSG00000104299.14	14
ENSG00000104312.7	9
ENSG00000104325.6	29
ENSG00000104331.8	6
ENSG00000104343.19	17
ENSG00000104375.15	7
