gene	SRX118286_cnt	SRX118292_cnt	SRX118288_cnt	SRX118294_cnt
ENSG00000139540.11	0	0	0	0
ENSG00000167749.11	0	0	0	17
ENSG00000028310.17	54	234	73	161
ENSG00000196224.7	0	0	0	0
ENSG00000133424.20	1	0	1	1
ENSG00000099954.18	0	0	0	0
ENSG00000243238.1	0	0	0	0
ENSG00000211597.2	0	0	0	0
ENSG00000139915.18	0	30	1	30
ENSG00000169926.10	0	0	0	5
ENSG00000105518.13	139	601	223	452
ENSG00000206075.13	267	1615	280	964
ENSG00000115590.13	0	1	1	3
ENSG00000103226.17	0	0	1	0
ENSG00000167447.12	212	715	247	361
ENSG00000185222.7	234	627	216	466
ENSG00000126001.15	164	456	175	297
ENSG00000043039.6	0	0	1	0
ENSG00000168754.14	0	0	0	0
ENSG00000060762.18	19	55	23	33
ENSG00000176293.19	0	0	0	0
ENSG00000091831.21	0	0	0	0
ENSG00000167139.8	0	0	0	0
ENSG00000268790.5	121	330	127	336
ENSG00000176273.14	7	26	13	49
ENSG00000103035.10	248	929	257	613
ENSG00000265241.6	180	401	218	256
ENSG00000100813.14	368	1529	302	692
ENSG00000181523.12	45	198	70	235
ENSG00000128699.13	48	217	68	148
ENSG00000146729.9	158	524	234	557
ENSG00000168148.3	1	11	2	4
ENSG00000140396.12	77	478	103	186
ENSG00000169122.11	9	1	4	6
ENSG00000260802.1	0	0	0	0
ENSG00000183578.6	0	0	0	0
ENSG00000118922.17	23	85	32	87
ENSG00000179094.14	11	64	22	15
ENSG00000142937.11	300	1108	316	589
ENSG00000073169.13	38	118	65	100
ENSG00000116212.14	84	295	102	161
ENSG00000264668.1	7	21	11	13
ENSG00000163346.16	120	181	165	181
ENSG00000115307.16	131	543	162	275
ENSG00000136628.17	1217	5153	1162	2590
ENSG00000026508.16	896	3138	1172	1849
ENSG00000099849.14	2	9	4	14
ENSG00000178078.11	23	154	44	91
ENSG00000070367.15	209	868	234	520
ENSG00000063322.13	54	164	88	110
ENSG00000152669.8	2	15	1	7
ENSG00000008226.19	0	0	0	0
ENSG00000185149.5	2	1	2	0
ENSG00000014257.15	1	2	3	0
ENSG00000075914.12	102	526	145	338
ENSG00000213401.8	2	0	3	0
ENSG00000117091.9	0	0	0	0
ENSG00000203852.3	0	0	0	0
ENSG00000126216.13	76	186	61	131
ENSG00000100365.14	0	0	0	0
ENSG00000104964.14	254	860	465	533
ENSG00000197561.6	0	0	0	0
ENSG00000112837.16	0	0	0	0
ENSG00000169964.6	4	3	5	9
ENSG00000087077.12	34	73	31	61
ENSG00000180828.2	0	0	0	0
ENSG00000214435.7	12	77	23	14
ENSG00000183722.7	14	52	13	54
ENSG00000186951.16	2	8	3	19
ENSG00000139151.14	0	0	0	0
ENSG00000086232.12	267	868	383	758
ENSG00000169359.13	118	442	130	221
ENSG00000163295.4	0	0	0	0
ENSG00000156873.15	32	143	29	77
ENSG00000164438.5	0	0	0	0
ENSG00000243477.5	7	46	10	39
ENSG00000205420.10	0	0	0	0
ENSG00000119986.6	8	18	14	38
ENSG00000160188.9	0	0	3	0
ENSG00000188493.14	6	6	12	40
ENSG00000171794.3	0	0	0	0
ENSG00000110203.8	0	0	0	0
ENSG00000180988.2	0	0	0	0
ENSG00000101916.11	0	0	0	0
ENSG00000261459.1	4	3	4	14
ENSG00000171813.13	4	8	6	0
ENSG00000166501.12	0	0	0	0
ENSG00000279395.2	0	0	0	0
ENSG00000138073.13	48	153	58	110
ENSG00000158457.5	10	39	17	58
ENSG00000066248.14	97	415	141	397
ENSG00000103316.10	0	0	1	0
ENSG00000255837.1	0	0	0	0
ENSG00000177469.12	0	0	0	0
ENSG00000163512.13	50	187	44	94
ENSG00000187097.12	7	44	12	7
ENSG00000006634.7	44	239	38	112
ENSG00000167306.19	10	23	9	39
ENSG00000118017.3	0	0	0	0
ENSG00000267120.3	8	15	10	7
ENSG00000197045.12	323	1115	437	639
ENSG00000259164.1	8	11	7	11
ENSG00000143147.14	13	32	18	21
ENSG00000215474.7	1	0	0	0
ENSG00000115386.5	0	0	0	0
ENSG00000168267.5	0	0	0	1
ENSG00000102893.15	100	398	117	227
ENSG00000137656.11	70	159	68	123
ENSG00000163975.11	17	39	22	58
ENSG00000101452.14	58	193	72	67
ENSG00000089820.15	1	0	2	0
ENSG00000186393.5	0	1	0	0
ENSG00000186654.20	3	1	1	0
ENSG00000187166.1	0	0	0	0
ENSG00000057593.13	0	0	0	0
ENSG00000155393.12	69	163	70	117
ENSG00000105991.7	2	0	2	0
ENSG00000198090.3	0	0	0	0
ENSG00000153237.17	0	0	0	0
ENSG00000160219.11	0	0	1	0
ENSG00000169247.11	37	248	34	159
ENSG00000198677.10	221	896	250	417
ENSG00000075413.17	137	554	120	364
ENSG00000197375.12	26	134	48	120
ENSG00000241128.1	0	0	0	0
ENSG00000185418.15	14	55	12	24
ENSG00000261371.5	6	22	5	0
ENSG00000186977.2	0	0	0	0
ENSG00000100867.14	18	181	24	101
ENSG00000106397.11	263	907	292	628
ENSG00000255690.2	0	0	1	0
ENSG00000007376.7	29	143	41	147
ENSG00000278674.1	0	0	0	0
ENSG00000105821.14	166	499	124	171
ENSG00000196646.11	68	112	42	57
ENSG00000167065.13	3	6	3	0
ENSG00000263513.5	0	1	0	0
ENSG00000241123.1	0	0	0	0
ENSG00000102271.13	27	78	38	94
ENSG00000004660.14	14	35	12	22
ENSG00000166863.11	0	0	0	0
ENSG00000151576.10	104	390	94	150
ENSG00000178409.13	15	33	15	10
ENSG00000115808.11	56	177	44	58
ENSG00000235631.1	0	1	1	4
ENSG00000126106.13	15	35	7	3
ENSG00000283428.1	0	0	0	0
ENSG00000246705.4	55	147	80	177
ENSG00000251357.4	10	202	49	104
ENSG00000170374.5	0	0	0	0
ENSG00000063127.15	0	0	0	0
ENSG00000142327.11	13	61	13	28
ENSG00000115758.12	591	3629	822	3129
ENSG00000145375.7	73	348	92	193
ENSG00000158850.14	36	106	45	108
ENSG00000134759.13	173	828	233	419
ENSG00000055950.16	77	283	112	203
ENSG00000168490.13	0	4	0	0
ENSG00000167550.10	3	68	16	61
ENSG00000008056.12	0	0	0	4
ENSG00000154124.4	31	187	53	27
ENSG00000122224.17	0	0	0	0
ENSG00000009413.15	37	171	47	109
ENSG00000162078.11	9	18	13	19
ENSG00000120149.8	0	12	2	6
ENSG00000117174.10	268	488	182	205
ENSG00000104059.4	0	0	0	0
ENSG00000164919.10	794	3093	1088	2011
ENSG00000090487.10	159	480	157	363
ENSG00000117118.9	384	1770	519	975
ENSG00000103187.7	517	1700	706	1266
ENSG00000211920.1	0	0	0	0
ENSG00000254553.1	4	21	6	13
ENSG00000132591.11	76	384	132	322
ENSG00000180658.3	0	0	0	0
ENSG00000171425.9	36	165	37	117
ENSG00000096092.5	119	443	159	314
ENSG00000107317.11	0	0	0	0
ENSG00000221900.5	0	0	0	0
ENSG00000258484.3	0	0	0	0
ENSG00000214415.3	0	0	0	0
ENSG00000123576.5	0	0	0	0
ENSG00000175779.1	0	0	0	0
ENSG00000178301.3	1	12	5	4
ENSG00000143507.17	7	15	14	35
ENSG00000124795.14	655	1542	663	1014
ENSG00000138600.9	88	235	83	129
ENSG00000168883.19	120	645	197	402
ENSG00000213204.8	1	6	0	0
ENSG00000105261.7	0	0	0	0
ENSG00000157020.17	483	1480	557	1084
ENSG00000137200.12	156	517	191	431
ENSG00000172586.7	329	1949	525	1546
ENSG00000126500.3	0	0	0	0
ENSG00000007168.12	208	682	242	412
ENSG00000165669.13	33	153	46	54
ENSG00000136457.9	0	0	0	0
ENSG00000177291.3	0	0	1	0
ENSG00000154258.16	0	0	0	0
ENSG00000173917.10	0	0	0	0
ENSG00000131089.14	7	46	7	25
ENSG00000151287.16	58	214	91	170
ENSG00000005889.15	175	506	193	265
ENSG00000112081.16	417	1452	344	658
ENSG00000198759.11	0	0	0	0
ENSG00000137962.12	1429	5265	1640	3528
ENSG00000179600.3	0	0	0	0
ENSG00000079432.7	48	101	66	54
ENSG00000162585.16	35	105	60	179
ENSG00000039560.13	183	704	199	374
ENSG00000188984.11	0	0	0	0
ENSG00000100490.9	7	59	20	36
ENSG00000156384.14	17	38	13	23
ENSG00000115594.11	0	0	0	0
ENSG00000167107.12	55	172	83	165
ENSG00000160410.14	27	146	57	113
ENSG00000205944.11	0	0	0	0
ENSG00000133265.10	115	507	206	450
ENSG00000230453.9	2	18	7	23
ENSG00000221838.9	29	68	49	116
ENSG00000105655.18	6	77	10	90
ENSG00000102935.11	0	0	0	0
ENSG00000179862.6	3	6	3	6
ENSG00000116171.16	355	1181	458	645
ENSG00000137965.10	227	58	214	4
ENSG00000165379.13	0	1	1	0
ENSG00000269058.5	0	2	1	0
ENSG00000148950.9	16	93	20	10
ENSG00000039068.18	6	40	6	13
ENSG00000181433.9	0	0	0	0
ENSG00000132906.17	9	33	12	37
ENSG00000183206.17	0	0	0	0
ENSG00000134480.13	183	896	166	497
ENSG00000116604.17	29	95	49	43
ENSG00000000003.14	222	833	283	592
ENSG00000166669.13	3	27	3	0
ENSG00000173757.9	0	0	0	0
ENSG00000198929.12	7	15	8	27
ENSG00000137504.13	16	43	29	93
ENSG00000012983.11	255	686	400	678
ENSG00000173889.15	109	365	126	197
ENSG00000168619.15	0	0	0	0
ENSG00000170473.16	42	84	39	98
ENSG00000125352.5	57	116	51	74
ENSG00000179855.5	0	0	0	0
ENSG00000099284.13	158	366	163	205
ENSG00000156298.12	1	0	0	0
ENSG00000091651.8	128	334	118	185
ENSG00000094975.13	394	1319	454	688
ENSG00000137996.12	72	170	63	119
ENSG00000277669.1	0	2	0	0
ENSG00000221968.8	17	79	39	61
ENSG00000167799.9	5	31	19	24
ENSG00000227108.1	0	0	0	0
ENSG00000204950.3	0	0	0	0
ENSG00000072571.19	267	1624	349	1201
ENSG00000181617.5	0	0	0	0
ENSG00000128739.21	41	280	45	138
ENSG00000197114.11	46	151	48	91
ENSG00000169762.16	16	49	24	37
ENSG00000156642.16	225	606	300	424
ENSG00000136250.11	0	0	0	0
ENSG00000144119.3	0	0	0	0
ENSG00000073756.11	5	0	7	2
ENSG00000135604.9	2	2	2	8
ENSG00000021776.10	309	1530	371	768
ENSG00000187871.2	0	0	0	0
ENSG00000111231.8	164	677	251	457
ENSG00000145949.9	0	0	0	0
ENSG00000138758.11	228	855	248	579
ENSG00000205726.14	59	325	66	95
ENSG00000110851.11	54	209	65	129
ENSG00000004975.11	57	203	84	174
ENSG00000186918.13	34	59	68	38
ENSG00000159387.7	0	0	0	0
ENSG00000166164.15	14	56	20	15
ENSG00000145348.16	15	148	22	109
ENSG00000205057.4	0	0	0	0
ENSG00000217930.7	9	16	19	18
ENSG00000244474.5	2	0	0	0
ENSG00000211965.4	0	0	0	0
ENSG00000226763.4	0	0	0	0
ENSG00000164983.7	41	186	49	169
ENSG00000089012.14	0	0	0	0
ENSG00000100078.3	0	0	0	0
ENSG00000256500.5	647	2007	706	1300
ENSG00000149527.17	0	2	1	0
ENSG00000274276.4	0	0	0	0
ENSG00000137055.14	176	778	154	392
ENSG00000178425.13	77	259	93	211
ENSG00000170953.2	0	0	0	0
ENSG00000248919.7	158	833	232	564
ENSG00000157227.12	178	553	273	477
ENSG00000058866.14	7	29	8	52
ENSG00000100448.3	0	0	0	0
ENSG00000266028.7	34	119	28	98
ENSG00000166091.19	0	0	0	0
ENSG00000204007.6	0	0	0	0
ENSG00000228300.13	43	174	71	149
ENSG00000183742.12	0	0	0	0
ENSG00000167034.9	2	17	2	42
ENSG00000204301.6	0	0	0	0
ENSG00000276418.5	538	1865	673	1185
ENSG00000140678.16	0	0	1	0
ENSG00000170423.12	0	0	0	0
ENSG00000232070.8	0	0	0	0
ENSG00000181284.2	17	63	19	24
ENSG00000087495.16	161	443	205	481
ENSG00000073921.17	72	424	98	284
ENSG00000143127.12	6	12	3	26
ENSG00000162769.12	31	103	30	72
ENSG00000163825.3	0	0	0	0
ENSG00000178053.17	41	97	42	53
ENSG00000261678.2	0	0	0	0
ENSG00000173272.14	19	39	21	25
ENSG00000125788.5	0	0	0	0
ENSG00000158859.9	0	0	0	0
ENSG00000156282.4	0	0	0	0
ENSG00000163823.3	1	0	0	0
ENSG00000091436.16	109	438	188	308
ENSG00000072803.17	211	863	293	532
ENSG00000159202.17	437	1284	593	1227
ENSG00000185883.11	276	1076	504	775
ENSG00000083635.7	45	181	22	24
ENSG00000266728.5	1	3	0	0
ENSG00000105398.3	0	0	0	0
ENSG00000174358.15	0	0	0	0
ENSG00000168924.14	88	404	128	328
ENSG00000178385.14	7	43	21	52
ENSG00000279219.1	0	0	0	0
ENSG00000136011.14	0	0	0	0
ENSG00000134198.9	0	0	8	2
ENSG00000197213.9	0	0	0	0
ENSG00000136448.11	504	1684	566	1098
ENSG00000143390.17	22	95	32	61
ENSG00000165973.18	0	0	0	0
ENSG00000047932.13	101	203	94	204
ENSG00000215115.6	0	0	0	0
ENSG00000116874.11	22	148	33	31
ENSG00000166257.8	2	2	0	0
ENSG00000196072.11	40	136	66	72
ENSG00000177853.14	4	17	7	11
ENSG00000173848.18	165	703	253	766
ENSG00000188403.7	0	0	0	0
ENSG00000189409.13	0	0	0	0
ENSG00000099785.10	6	3	9	14
ENSG00000166454.9	23	96	22	65
ENSG00000188130.13	16	36	12	25
ENSG00000013619.13	10	44	10	15
ENSG00000131435.12	61	201	87	167
ENSG00000173572.11	0	0	0	0
ENSG00000188015.9	20	42	25	25
ENSG00000061987.14	159	775	154	397
ENSG00000111780.8	109	620	179	607
ENSG00000196240.3	0	0	0	0
ENSG00000103942.12	0	16	6	1
ENSG00000127364.3	0	0	0	0
ENSG00000114573.9	341	1764	380	1074
ENSG00000283663.1	0	0	0	0
ENSG00000058729.10	158	676	137	277
ENSG00000154813.9	50	122	56	54
ENSG00000165568.17	0	7	0	3
ENSG00000163520.13	0	0	2	0
ENSG00000130377.13	0	0	0	0
ENSG00000139842.14	255	691	263	453
ENSG00000107175.11	77	209	92	103
ENSG00000170234.12	47	149	41	113
ENSG00000211653.2	0	0	0	0
ENSG00000109832.13	0	0	0	0
ENSG00000181544.13	63	259	41	156
ENSG00000254550.1	0	0	0	0
ENSG00000228672.3	2	11	6	5
ENSG00000198874.12	31	91	31	41
ENSG00000172156.3	0	0	0	0
ENSG00000198901.13	367	1740	422	1190
ENSG00000168453.14	11	17	8	54
ENSG00000177324.13	0	0	0	0
ENSG00000196420.7	3	28	4	0
ENSG00000137142.4	0	0	0	0
ENSG00000144401.14	20	61	16	61
ENSG00000141873.10	43	196	102	90
ENSG00000211816.2	0	0	0	0
ENSG00000154997.8	0	0	0	0
ENSG00000188508.10	0	0	0	0
ENSG00000130299.16	41	174	71	179
ENSG00000185269.11	0	1	0	0
ENSG00000279270.2	0	0	0	0
ENSG00000167601.11	501	1574	789	1254
ENSG00000198917.12	33	82	39	42
ENSG00000174669.11	6	60	4	22
ENSG00000103494.12	34	101	36	53
ENSG00000156009.9	0	0	0	0
ENSG00000120519.14	6	46	18	70
ENSG00000121361.3	1	8	2	8
ENSG00000164841.4	1	17	3	0
ENSG00000135750.14	132	282	178	241
ENSG00000215906.8	0	0	0	0
ENSG00000139146.13	4	7	1	8
ENSG00000155085.15	5	45	10	3
ENSG00000056998.18	0	0	0	0
ENSG00000184716.13	0	1	0	0
ENSG00000228049.7	0	1	2	0
ENSG00000198858.9	31	82	46	78
ENSG00000136715.17	92	524	95	178
ENSG00000101004.14	10	36	13	39
ENSG00000171224.8	43	219	111	151
ENSG00000056277.15	69	165	64	93
ENSG00000164323.12	86	242	106	106
ENSG00000116031.8	0	15	0	0
ENSG00000169258.6	61	152	60	143
ENSG00000153234.13	0	2	8	10
ENSG00000248710.1	80	455	112	236
ENSG00000178149.16	29	140	48	73
ENSG00000171469.10	51	165	38	31
ENSG00000167165.18	2	0	0	0
ENSG00000283620.1	7	32	14	13
ENSG00000143379.12	76	249	103	226
ENSG00000129128.12	154	550	197	447
ENSG00000101353.14	3	8	6	2
ENSG00000166037.10	155	515	171	287
ENSG00000157911.9	21	130	35	80
ENSG00000116539.11	223	941	230	494
ENSG00000105851.10	0	0	0	0
ENSG00000182612.10	4	12	2	3
ENSG00000179284.5	0	1	0	0
ENSG00000180834.7	6	28	13	12
ENSG00000114268.11	95	177	95	24
ENSG00000171560.14	0	0	0	0
ENSG00000153187.17	2890	8431	3004	4849
ENSG00000166794.4	680	2569	887	1945
ENSG00000171766.15	0	1	0	0
ENSG00000106105.13	513	2607	543	1268
ENSG00000124942.13	1802	5250	1783	3228
ENSG00000101276.14	14	49	26	47
ENSG00000148120.15	13	41	14	25
ENSG00000066044.14	560	2000	644	1296
ENSG00000087884.14	44	114	52	58
ENSG00000130701.3	0	0	0	0
ENSG00000105339.10	49	319	61	316
ENSG00000203661.3	0	0	0	0
ENSG00000088876.11	31	72	28	93
ENSG00000138483.2	0	0	0	0
ENSG00000019186.9	0	0	1	0
ENSG00000185920.15	2	6	2	10
ENSG00000176927.14	0	1	1	14
ENSG00000056291.17	0	0	0	0
ENSG00000137720.7	35	83	32	63
ENSG00000125846.15	30	104	35	72
ENSG00000074201.8	282	954	301	495
ENSG00000011114.14	7	21	3	24
ENSG00000187792.4	11	13	13	22
ENSG00000261873.2	0	0	0	0
ENSG00000137713.15	162	743	160	467
ENSG00000251012.1	1	0	0	0
ENSG00000099282.9	102	508	152	348
ENSG00000136758.18	305	1089	359	644
ENSG00000075336.11	110	596	104	211
ENSG00000124214.19	366	1530	439	872
ENSG00000148814.17	3	12	1	2
ENSG00000198727.2	2866	8690	4735	3283
ENSG00000185982.6	0	0	0	0
ENSG00000157570.11	0	0	0	0
ENSG00000182752.9	0	0	0	0
ENSG00000111196.9	90	284	104	107
ENSG00000174233.11	27	95	48	85
ENSG00000229183.8	0	0	0	0
ENSG00000100191.5	0	0	0	0
ENSG00000105197.10	138	532	125	409
ENSG00000185338.4	0	4	1	0
ENSG00000123178.14	53	221	74	70
ENSG00000149548.14	61	215	50	166
ENSG00000188585.7	0	0	0	0
ENSG00000163820.14	60	208	66	135
ENSG00000153015.15	78	305	82	125
ENSG00000116903.7	80	186	87	145
ENSG00000164654.15	78	302	59	118
ENSG00000177938.4	0	0	0	0
ENSG00000149480.6	382	1421	404	767
ENSG00000172366.19	11	65	27	81
ENSG00000110046.12	45	237	80	253
ENSG00000145358.6	0	0	0	0
ENSG00000196511.13	10	52	11	30
ENSG00000054148.17	92	298	177	377
ENSG00000214736.7	308	831	406	877
ENSG00000162426.14	3	10	9	30
ENSG00000079462.7	0	0	0	0
ENSG00000120242.3	0	0	0	0
ENSG00000102098.17	45	189	57	119
ENSG00000281071.1	0	0	0	0
ENSG00000044090.8	63	256	108	176
ENSG00000137274.12	35	138	52	143
ENSG00000166986.13	414	2160	571	1374
ENSG00000145860.11	62	201	91	86
ENSG00000147526.19	700	2128	954	1794
ENSG00000233493.3	15	35	20	24
ENSG00000274752.1	0	0	0	0
ENSG00000198612.10	87	377	102	204
ENSG00000049323.15	1274	4110	1564	2190
ENSG00000170873.18	0	14	0	26
ENSG00000077348.8	60	268	103	202
ENSG00000213799.10	38	154	31	80
ENSG00000041353.9	66	202	81	92
ENSG00000101751.10	20	78	25	38
ENSG00000125753.13	107	269	144	258
ENSG00000154153.13	5	7	3	3
ENSG00000145757.15	0	0	0	0
ENSG00000100321.14	23	97	24	48
ENSG00000183853.17	121	298	181	277
ENSG00000226174.6	2	57	12	14
ENSG00000130234.10	0	0	1	0
ENSG00000144283.21	26	142	32	92
ENSG00000108179.13	624	1940	652	1140
ENSG00000173080.5	0	0	0	0
ENSG00000178966.16	61	258	64	150
ENSG00000182934.11	323	1097	373	931
ENSG00000108592.16	560	1828	556	742
ENSG00000135870.11	26	120	40	99
ENSG00000213937.3	0	0	0	0
ENSG00000051620.10	59	184	109	172
ENSG00000272162.1	36	9	17	1
ENSG00000153404.14	2	4	2	12
ENSG00000148408.12	1	0	0	0
ENSG00000237353.6	0	0	0	0
ENSG00000185261.14	5	16	6	3
ENSG00000158158.11	31	136	55	64
ENSG00000102178.12	63	232	128	181
ENSG00000090520.11	198	764	247	400
ENSG00000175104.14	32	85	25	29
ENSG00000073050.11	57	298	69	176
ENSG00000104131.12	174	577	156	330
ENSG00000117475.13	110	258	117	176
ENSG00000187554.11	1	0	0	0
ENSG00000275895.5	0	0	0	0
ENSG00000257923.9	124	426	168	341
ENSG00000254999.3	215	644	250	464
ENSG00000086758.15	1117	3712	1252	2779
ENSG00000163060.7	0	0	1	0
ENSG00000205883.2	0	0	0	0
ENSG00000256407.2	0	0	2	2
ENSG00000003096.13	66	366	80	130
ENSG00000103375.10	0	0	0	0
ENSG00000124721.17	5	27	6	0
ENSG00000167987.10	20	86	26	27
ENSG00000236197.3	0	0	0	0
ENSG00000171659.13	0	0	0	0
ENSG00000211639.2	0	0	0	0
ENSG00000170209.4	0	0	0	0
ENSG00000090975.12	3	9	4	18
ENSG00000188343.12	3	12	0	11
ENSG00000263002.7	9	40	7	9
ENSG00000196369.10	3	2	2	1
ENSG00000277282.1	0	0	0	0
ENSG00000074047.21	7	27	16	35
ENSG00000187840.4	68	230	127	291
ENSG00000144045.13	0	1	0	0
ENSG00000270316.1	27	80	39	67
ENSG00000163879.10	0	3	0	0
ENSG00000189056.13	187	1326	225	870
ENSG00000164659.14	29	97	46	125
ENSG00000113319.11	0	0	0	0
ENSG00000198326.9	0	0	0	0
ENSG00000198951.11	25	174	43	113
ENSG00000143995.19	4	10	2	6
ENSG00000183690.12	0	18	1	2
ENSG00000231396.2	0	0	0	0
ENSG00000035115.21	6	23	13	39
ENSG00000145536.15	8	14	10	1
ENSG00000169967.16	69	191	76	167
ENSG00000173327.7	25	62	46	60
ENSG00000173261.8	0	0	0	0
ENSG00000228856.3	0	0	0	0
ENSG00000177992.9	0	0	0	0
ENSG00000244362.2	0	0	0	0
ENSG00000166908.17	78	368	122	197
ENSG00000186967.6	0	0	0	0
ENSG00000164197.11	7	42	11	19
ENSG00000123179.13	96	184	94	134
ENSG00000150712.10	47	210	68	91
ENSG00000160767.20	7	21	8	41
ENSG00000011201.11	32	67	45	53
ENSG00000043591.5	0	0	1	0
ENSG00000215271.7	13	58	17	58
ENSG00000186526.12	0	0	0	0
ENSG00000101384.11	447	1261	553	898
ENSG00000174226.8	0	4	1	11
ENSG00000228131.1	0	0	0	0
ENSG00000119121.21	0	0	0	0
ENSG00000278224.4	11	36	22	64
ENSG00000172115.8	234	814	234	478
ENSG00000147535.16	23	71	30	56
ENSG00000101639.18	152	839	166	520
ENSG00000204632.11	0	0	0	0
ENSG00000151779.12	141	598	168	322
ENSG00000140505.6	0	0	0	0
ENSG00000187186.14	0	0	3	0
ENSG00000279530.1	0	0	0	0
ENSG00000164746.13	1	3	2	0
ENSG00000125775.14	2	4	0	0
ENSG00000198223.16	0	0	0	0
ENSG00000277737.2	0	0	0	0
ENSG00000198046.11	23	68	52	135
ENSG00000231475.3	0	0	0	0
ENSG00000221888.3	0	0	0	0
ENSG00000169499.14	92	268	68	132
ENSG00000157193.15	40	113	46	68
ENSG00000171450.5	0	0	0	0
ENSG00000167797.7	47	197	98	176
ENSG00000183386.9	15	47	16	55
ENSG00000281584.1	0	0	0	0
ENSG00000177954.11	3	19	5	5
ENSG00000100290.2	11	21	17	13
ENSG00000124789.11	429	1359	412	665
ENSG00000178257.3	0	0	0	0
ENSG00000130309.10	141	438	190	349
ENSG00000167770.11	232	1253	326	866
ENSG00000211840.1	0	0	0	0
ENSG00000102057.9	1	1	0	0
ENSG00000183146.4	0	0	0	0
ENSG00000160352.15	13	34	8	13
ENSG00000085999.11	33	131	42	71
ENSG00000017427.15	0	0	0	0
ENSG00000138892.11	0	0	1	0
ENSG00000203880.11	4	15	5	6
ENSG00000140526.17	149	477	180	374
ENSG00000272741.1	52	186	75	140
ENSG00000164266.10	0	0	1	0
ENSG00000109919.9	182	804	226	616
ENSG00000243147.7	154	470	220	336
ENSG00000130768.14	6	25	8	43
ENSG00000128052.8	29	161	31	72
ENSG00000169245.5	1	2	1	0
ENSG00000161681.15	0	7	5	31
ENSG00000162493.16	0	0	0	0
ENSG00000215784.5	0	0	0	0
ENSG00000168970.22	8	54	25	34
ENSG00000088205.12	268	741	254	396
ENSG00000269547.1	15	82	21	42
ENSG00000043143.20	32	238	52	293
ENSG00000162385.10	202	591	187	280
ENSG00000111361.12	115	489	153	216
ENSG00000072694.20	0	0	0	0
ENSG00000089486.16	0	0	0	0
ENSG00000118785.13	0	0	0	0
ENSG00000273749.4	186	799	232	701
ENSG00000121057.12	171	509	200	329
ENSG00000197774.12	0	4	1	0
ENSG00000280363.1	0	0	0	0
ENSG00000064490.13	51	207	97	221
ENSG00000095637.21	8	25	7	37
ENSG00000142949.16	166	367	247	242
ENSG00000102312.20	7	36	29	31
ENSG00000279560.1	0	0	0	0
ENSG00000059377.15	102	645	108	430
ENSG00000256713.7	0	0	0	0
ENSG00000128573.23	1	6	4	0
ENSG00000071564.14	40	133	86	59
ENSG00000186417.13	1	9	0	14
ENSG00000141519.14	5	7	3	13
ENSG00000100505.13	51	110	67	19
ENSG00000185247.14	2	0	0	0
ENSG00000105053.10	60	203	77	198
ENSG00000162645.12	19	26	14	26
ENSG00000142910.15	6	41	10	22
ENSG00000188739.14	69	183	70	66
ENSG00000212916.4	0	0	0	0
ENSG00000048540.14	0	0	1	0
ENSG00000181541.5	0	0	0	0
ENSG00000232629.8	0	0	0	0
ENSG00000138095.18	827	4124	820	2321
ENSG00000269741.5	0	0	0	0
ENSG00000143368.9	165	628	224	404
ENSG00000172531.14	580	2426	855	2003
ENSG00000175164.13	0	0	0	0
ENSG00000070950.9	151	709	130	336
ENSG00000086061.15	904	3345	958	1747
ENSG00000122194.18	0	0	0	0
ENSG00000117984.13	735	2613	1136	2058
ENSG00000174928.15	23	96	14	5
ENSG00000073146.15	1	0	3	0
ENSG00000142751.14	44	130	50	98
ENSG00000105971.14	135	347	191	361
ENSG00000104904.12	596	1535	907	1085
ENSG00000157335.20	0	0	0	0
ENSG00000122641.10	35	175	60	303
ENSG00000188306.6	0	0	1	0
ENSG00000144320.13	136	448	218	279
ENSG00000261794.1	0	0	0	0
ENSG00000092201.9	661	2153	779	1241
ENSG00000170049.9	0	0	0	0
ENSG00000283182.1	15	46	14	21
ENSG00000184992.10	36	125	42	74
ENSG00000171453.17	155	562	138	377
ENSG00000227124.8	14	70	17	36
ENSG00000211966.2	0	0	0	0
ENSG00000105486.13	45	238	49	137
ENSG00000203326.10	12	69	26	50
ENSG00000171724.2	0	0	0	0
ENSG00000275163.1	0	0	0	0
ENSG00000186439.12	0	0	0	0
ENSG00000095713.13	0	0	0	0
ENSG00000185670.7	14	48	16	15
ENSG00000167005.13	209	818	230	444
ENSG00000104365.13	28	85	27	46
ENSG00000148180.18	63	223	72	247
ENSG00000129680.15	5	8	4	0
ENSG00000167972.13	26	98	41	134
ENSG00000124103.8	0	0	0	0
ENSG00000180806.4	1	0	0	4
ENSG00000242472.1	0	0	0	0
ENSG00000070404.9	8	19	15	0
ENSG00000185158.12	4	38	7	6
ENSG00000150867.13	47	147	61	82
ENSG00000114744.8	75	306	103	203
ENSG00000196391.10	1	5	1	13
ENSG00000198492.15	175	745	197	312
ENSG00000270379.5	0	0	0	0
ENSG00000240224.1	2	0	0	0
ENSG00000146013.10	0	0	0	0
ENSG00000131732.11	45	147	49	118
ENSG00000142046.14	0	0	4	7
ENSG00000205238.9	0	0	0	0
ENSG00000279374.1	0	0	0	0
ENSG00000168209.4	15	27	9	0
ENSG00000141391.13	11	40	10	9
ENSG00000221995.5	0	0	0	0
ENSG00000179021.9	73	309	77	268
ENSG00000142541.16	213	483	147	154
ENSG00000162951.10	0	0	0	0
ENSG00000020426.10	559	1902	569	1072
